mascon_id,lat_center,lon_center,lon_center_0_360,lat_span_deg,lon_span_deg,area_km2,gsfc_location_code,gsfc_basin_code,country_of_center,frac_area_land,frac_area_arabian_peninsula,on_arabian_peninsula,leakage_2sigma_cm,leakage_trend_uncert_cm_per_yr,mean_noise_2sigma_cm,series_std_cm,signal_variance_cm2,noise_variance_cm2,variance_snr,n_months_observed
9158,30.0,37.620578800000004,37.6205788,1.0,1.1575563,12401.62,80,6005,Saudi Arabia,1.0,0.7218312763440606,True,1.3348564881414078,0.7462067658282524,1.6584703378427315,13.562153639797565,183.93201134947435,0.7117172963074303,257.4340893550856,254
9159,30.0,38.77813499999999,38.778135,1.0,1.1575563,12401.62,80,6005,Saudi Arabia,1.0,1.0,True,1.3700115138210887,0.6425106834718392,1.5839427024213018,12.999742099393941,168.99329465075522,0.6491888290490073,259.31454499658054,254
9160,29.0,37.261146499999995,37.2611465,1.0,1.1464968,12406.28,80,6005,Saudi Arabia,1.0,1.0,True,1.3837977967957849,0.6054096664347705,1.6876101331844595,12.59007414013128,158.50996685400239,0.736947164511612,214.09000168153136,254
9161,29.0,38.40764329999999,38.4076433,1.0,1.1464968,12406.28,80,6005,Saudi Arabia,1.0,1.0,True,1.344747957554592,0.6663206856953455,1.610440857800976,13.344987735040249,178.08869764837465,0.6710913854747165,264.37175339003693,254
9162,32.0,36.0,36.0,1.0,1.1803279,12380.52,80,6006,Jordan,1.0,0.0,False,1.522449264233978,0.004015859840300811,1.8232218888809322,7.678532971556294,58.95986859527712,0.8601439830965288,67.54651053073798,254
9163,31.0,35.64935059999999,35.6493506,1.0,1.1688312,12393.06,80,6006,Jordan,1.0,0.0,False,1.435871185467756,0.348209011577088,1.839442538819379,9.836293533936939,96.75267048576961,0.8755169426904631,109.50919264731611,254
9164,30.0,35.30546620000001,35.3054662,1.0,1.1575563,12401.62,80,6006,Jordan,0.997392618438563,0.0,False,1.4546698662753412,0.42531609057269615,1.843184975681322,10.092168872150355,101.85187254400057,0.8790831318799414,114.861479819534,254
9166,29.0,34.96815290000001,34.9681529,1.0,1.1464968,12406.28,80,6006,Saudi Arabia,0.8315984750308565,0.49009911441553067,False,1.4686350847568648,0.2495308835830941,1.7642994648450905,8.415505247613192,70.82072857260516,0.8054465175628838,86.92728881229034,254
9167,29.0,36.1146497,36.1146497,1.0,1.1464968,12406.28,80,6006,Saudi Arabia,1.0,0.8179233516955893,True,1.4856543272187694,0.4467786365649754,1.765921886237042,10.858855847725637,117.91475032168526,0.8069285499845106,145.12787008707116,254
9168,28.0,35.7728707,35.7728707,1.0,1.1356467,12407.1,80,6006,Saudi Arabia,0.9159738422376812,0.9159738422376812,True,1.330648761776196,0.04026362050858819,1.5503703562101914,7.404168565673353,54.82171214890539,0.6219608023028294,87.14335557148664,254
9169,28.0,36.908517399999994,36.9085174,1.0,1.1356467,12407.1,80,6006,Saudi Arabia,1.0,1.0,True,1.3029247203850696,0.1293924695928581,1.5813013199047152,8.876563448103617,78.79337864820917,0.6470254600622339,120.77786425997897,254
9170,27.0,36.5625,36.5625,1.0,1.125,12404.16,80,6006,Saudi Arabia,0.9424047402999746,0.9424047402999746,True,1.2244144340786307,-0.3919362521219049,1.4451995482361732,4.544503823786267,20.65251500440801,0.5404403139882592,37.21423840867777,254
9171,27.0,37.6875,37.6875,1.0,1.125,12404.16,80,6006,Saudi Arabia,1.0,1.0,True,1.340315147413446,-0.32665865242061226,1.509030226937166,5.614933950214644,31.52748326527302,0.5892342482328347,52.50585672816323,254
9172,26.0,37.3374613,37.3374613,1.0,1.1145511,12397.52,80,6006,Saudi Arabia,0.9689842980811154,0.9689842980811154,True,1.3584493688325443,-0.7839220849030158,1.5067988011584452,2.214921033658345,4.905875185342151,0.5874929174941509,7.350526515736242,254
9173,26.0,38.4520124,38.4520124,1.0,1.1145511,12397.52,80,6006,Saudi Arabia,1.0,1.0,True,1.3698713499395414,-0.6320261597706407,1.5784290403090997,3.2598847968175613,10.626848888522273,0.6446770775399234,15.483987501268302,254
9174,26.0,39.5665635,39.5665635,1.0,1.1145511,12397.52,80,6006,Saudi Arabia,1.0,1.0,True,1.2059444005103481,-0.26116197025380555,1.5628098268037864,6.037083847424898,36.44638138083861,0.6319815068716792,56.67001246800544,254
9175,25.0,38.09815950000001,38.0981595,1.0,1.1042945,12387.25,80,6006,Saudi Arabia,1.0,1.0,True,1.334728059214479,-0.8975803679202263,1.6195208800627758,1.9739819928636166,3.8966049081498157,0.6786802429124075,4.741444441388761,254
9176,25.0,39.20245399999999,39.202454,1.0,1.1042945,12387.25,80,6006,Saudi Arabia,1.0,1.0,True,1.2831636163122517,-0.6646649817150889,1.6457000299003746,2.49814704168942,6.240738641901599,0.7007989741285386,7.905176623099536,254
9177,25.0,40.3067485,40.3067485,1.0,1.1042945,12387.25,80,6006,Saudi Arabia,1.0,1.0,True,1.2024344023962452,-0.2578120731547767,1.630116014827946,5.363006911170474,28.76184312926226,0.6875893345352824,40.82997275357883,254
9178,24.0,38.84498479999999,38.8449848,1.0,1.0942249,12373.42,80,6006,Saudi Arabia,0.9347769803720152,0.9347769803720152,True,1.3438077063913905,-0.7918794725108527,1.7171306327607196,1.8728973947639638,3.5077446513136428,0.7629547393483079,3.5975789524682007,254
9179,24.0,39.93920969999999,39.9392097,1.0,1.0942249,12373.42,80,6006,Saudi Arabia,1.0,1.0,True,1.2811491598525984,-0.5780429075782497,1.6826508227393258,2.281352304244744,5.2045683360828034,0.7326222559710145,6.104027066697135,254
9180,24.0,41.03343469999999,41.0334347,1.0,1.0942249,12373.42,80,6006,Saudi Arabia,1.0,1.0,True,1.1187283259533352,-0.2887388935859324,1.5731887428769429,4.293025268554493,18.430065956447383,0.6404035984495575,27.77882947732852,254
9181,23.0,39.6978852,39.6978852,1.0,1.0876133,12393.41,80,6006,Saudi Arabia,1.0,1.0,True,1.3011701334572479,-0.6303590123541654,1.6478134501602015,1.6025101875573287,2.568038901225025,0.7026000724232735,2.6550507209141574,254
9182,22.0,39.45945950000001,39.4594595,1.0,1.0810811,12409.39,80,6006,Saudi Arabia,0.8807434170275278,0.8807434170275278,True,1.2448673077870722,-0.5315513465334387,1.541943194850573,1.6431299296646977,2.6998759657599143,0.6152177436602241,3.388488455643466,254
9183,21.0,40.17857140000001,40.1785714,1.0,1.0714286,12384.43,80,6006,Saudi Arabia,1.0,1.0,True,1.1369976712007195,-0.41876606771850267,1.4192954914092297,1.6373634999873787,2.6809592310909185,0.5212400163080751,4.143425575956465,254
9184,20.0,41.0059172,41.0059172,1.0,1.0650888,12392.71,80,6006,Saudi Arabia,0.8928382694622269,0.8928382694622269,True,1.2036781174986004,-0.2517705013738105,1.4976967987847865,2.197400230184159,4.828567771613395,0.5804167090067279,7.319139846743152,254
9185,19.0,41.823529399999984,41.8235294,1.0,1.0588235,12397.11,80,6006,Saudi Arabia,0.9939386578089459,0.9939386578089459,True,1.2705312253334853,-0.05772427352277708,1.6623015720570191,2.9523299042034914,8.716251863254197,0.715009372306494,11.19040225324195,254
9186,18.0,42.631578899999994,42.6315789,1.0,1.0526316,12397.67,80,6006,Saudi Arabia,0.9926604089178253,0.9926604089178253,True,1.2145237488209233,0.03917754319197283,1.7592132176708306,3.0369750441201444,9.223217418608552,0.800809215305249,10.51737173140907,254
9187,17.0,43.43023260000001,43.4302326,1.0,1.0465116,12394.45,80,6006,Yemen,1.0,1.0,True,0.9487476626934357,0.03727068406821904,1.6018916321140289,2.5942810141827124,6.730293980548882,0.6639851535796365,9.136211546696382,254
9188,16.0,43.179190800000015,43.1791908,1.0,1.0404624,12387.47,80,6006,Yemen,0.8765676775022032,0.8765676775022032,True,0.9132258193802293,0.020027657826636534,1.5448616737560044,2.4885666169358296,6.19296380692744,0.6175488272041578,9.028298223745285,254
9189,16.0,44.21965320000001,44.2196532,1.0,1.0404624,12387.47,80,6006,Yemen,1.0,1.0,True,0.9263303882191013,0.07001894578684632,1.5825243982835637,2.4484002902590913,5.994663981340803,0.6480267479076596,8.250642817902653,254
9190,16.0,45.260115600000006,45.2601156,1.0,1.0404624,12387.47,80,6006,Yemen,1.0,1.0,True,0.8176671447444056,0.07877408814360844,1.5157596576876764,2.18801178954646,4.7873955911943025,0.5945012764342659,7.0527927877773795,254
9191,16.0,46.300578,46.300578,1.0,1.0404624,12387.47,80,6006,Yemen,1.0,1.0,True,0.7945992020003569,0.05866712421251863,1.4747498642325438,1.8665260168269437,3.4839193714918566,0.5627672722330944,5.190692926522637,254
9192,16.0,47.34104049999999,47.3410405,1.0,1.0404624,12387.47,80,6006,Yemen,1.0,1.0,True,0.7951612494258714,0.05202932273250018,1.4334702874008414,1.7104013771263737,2.925472870875796,0.5317034695185023,4.502075947567228,254
9193,16.0,48.38150289999999,48.3815029,1.0,1.0404624,12387.47,80,6006,Yemen,1.0,1.0,True,0.9435445504711802,0.07658388386389205,1.4433597352984386,1.7799606985813774,3.1682600884943053,0.5390651735382019,4.877322899008946,254
9194,16.0,49.42196530000001,49.4219653,1.0,1.0404624,12387.47,80,6006,Yemen,1.0,1.0,True,0.999062770151085,0.11427898866800117,1.4338626261706109,1.890566717450931,3.5742425131331883,0.5319945623088961,5.718569636540474,254
9195,16.0,50.462427700000006,50.4624277,1.0,1.0404624,12387.47,80,6006,Yemen,1.0,1.0,True,1.1231092847257644,0.116964280230961,1.5377806775612228,1.996155775624427,3.9846378805587577,0.6119006332046462,5.5119035090557285,254
9196,15.0,43.965517199999994,43.9655172,1.0,1.0344828,12376.79,80,6006,Yemen,1.0,1.0,True,1.0073928117483224,0.13850643485373654,1.6456019284555057,2.590498718949164,6.710683612877259,0.7007154262868013,8.576902921116211,254
9197,15.0,45.0,45.0,1.0,1.0344828,12376.79,80,6006,Yemen,1.0,1.0,True,0.9466275702757121,0.17726777271623267,1.5861035028416646,2.545646441828659,6.480315806794914,0.6509612723501091,8.954994378389962,254
9198,15.0,46.034482800000006,46.0344828,1.0,1.0344828,12376.79,80,6006,Yemen,1.0,1.0,True,0.9284997639461791,0.15786186874131947,1.5467358307062375,2.313391226790947,5.351778968193324,0.6190481012027808,7.6451746767255635,254
9199,15.0,47.06896549999999,47.0689655,1.0,1.0344828,12376.79,80,6006,Yemen,1.0,1.0,True,0.9365686441328358,0.12625503465350643,1.554319873099623,2.0978176474908534,4.4008388821240585,0.6251336874640592,6.03983639079933,254
9200,15.0,48.1034483,48.1034483,1.0,1.0344828,12376.79,80,6006,Yemen,1.0,1.0,True,1.032956966731148,0.114735151613679,1.587818850212367,2.103105675630155,4.423053482867772,0.6523700436080602,5.779976374152941,254
9201,15.0,49.13793100000001,49.137931,1.0,1.0344828,12376.79,80,6006,Yemen,0.924391737257424,0.924391737257424,True,1.108034419571233,0.12509450737989564,1.594077502037598,2.1915478241397555,4.802881865491696,0.6575230291520333,6.3045074507666685,254
9202,15.0,50.172413800000015,50.1724138,1.0,1.0344828,12376.79,80,6006,Yemen,0.6045121469977995,0.6045121469977995,True,1.2206165508204185,0.12421363256871701,1.6812013299241038,2.2614993769402156,5.114379431900984,0.7313605880238747,5.992965598159945,254
9203,15.0,51.20689659999999,51.2068966,1.0,1.0344828,12376.79,80,6006,(offshore/unassigned),0.29545060421612246,0.29545060421612246,False,1.60570457858815,0.07683924800766559,1.9936637878891221,2.396133382416433,5.741455186330415,1.0284802220923248,4.582465333801057,254
9204,14.0,43.839541499999996,43.8395415,1.0,1.0315186,12397.86,80,6006,Yemen,1.0,1.0,True,1.0356037722286702,0.20791092359223495,1.6746364374105225,2.6469032157225123,7.006096633402176,0.7256599865526752,8.654792551929702,254
9205,14.0,44.87106019999999,44.8710602,1.0,1.0315186,12397.86,80,6006,Yemen,1.0,1.0,True,1.0221603499038334,0.2701907799652248,1.6280970807802642,2.810360866582015,7.898128200415612,0.68588720063889,10.515199865311185,254
9206,14.0,45.902578800000015,45.9025788,1.0,1.0315186,12397.86,80,6006,Yemen,1.0,1.0,True,1.023361696163454,0.26094984656985043,1.6050225072085016,2.8128416079067353,7.912077911171348,0.6665831896577625,10.869603125205678,254
9207,14.0,46.934097399999985,46.9340974,1.0,1.0315186,12397.86,80,6006,Yemen,0.9489477478701849,0.9489477478701849,True,0.9712711705934913,0.2134168670366646,1.5734496509765432,2.6274013724085115,6.903237971734129,0.6406160336604919,9.775936924789251,254
9208,14.0,47.96561600000001,47.965616,1.0,1.0315186,12397.86,80,6006,(offshore/unassigned),0.5507096361996883,0.5507096361996883,True,1.1028183103100695,0.16829374900051192,1.647667828721762,2.551392110604064,6.50960170205266,0.7024758968227808,8.266654886658538,254
9209,14.0,48.997134700000004,48.9971347,1.0,1.0315186,12397.86,80,6006,(offshore/unassigned),0.19371038536151375,0.19371038536151375,False,1.2538123305876088,0.1403297025673822,1.7302737807636677,2.577057753093552,6.6412266627795855,0.7746789532985958,7.572876072728106,254
9210,13.0,43.58974359999999,43.5897436,1.0,1.025641,12379.64,80,6006,Yemen,0.637621380611643,0.6098747622073079,True,1.1441911064016823,0.19047799865149107,1.7116583225685684,2.8487008405468854,8.115096478932532,0.7580995791407523,9.704525767090349,254
9211,13.0,44.6153846,44.6153846,1.0,1.025641,12379.64,80,6006,Yemen,0.7512917662400334,0.7512917662400334,True,1.0686524439720535,0.2862386099610697,1.639391102385439,2.7538097430216637,7.583468100761041,0.6954361313754525,9.904621946751965,254
9212,13.0,45.641025600000006,45.6410256,1.0,1.025641,12379.64,80,6006,(offshore/unassigned),0.25293013251640367,0.25293013251640367,False,1.0305750697758869,0.31390592403545536,1.6187573414548735,2.9358077701394625,8.618967263211243,0.6780404531827081,11.711582653739883,254
9213,31.0,40.324675299999996,40.3246753,1.0,1.1688312,12393.06,80,6009,Saudi Arabia,1.0,1.0,True,1.3636927842264157,-0.11797263416479908,1.45034223261569,7.293911386370415,53.20114331222399,0.544293427563607,96.7434975659463,254
9214,31.0,41.493506499999995,41.4935065,1.0,1.1688312,12393.06,80,6009,Saudi Arabia,1.0,0.850877312726237,True,1.308679786098564,-0.46614369385665755,1.407052875146154,4.802143800694812,23.060585082551615,0.5122865329458007,44.01501327771854,254
9215,31.0,42.662337699999995,42.6623377,1.0,1.1688312,12393.06,80,6009,Iraq,1.0,0.19154654785390318,False,1.2110466375712896,-0.7171337858642801,1.4647670365614787,3.3710981940136784,11.364303033682285,0.555174128182411,19.46979939589038,254
9216,30.0,39.9356913,39.9356913,1.0,1.1575563,12401.62,80,6009,Saudi Arabia,1.0,1.0,True,1.4212479446896655,0.3682149152953963,1.4764719532940513,10.983633958556583,120.64021493555737,0.5640823443340067,212.86986518429904,254
9217,30.0,41.093247599999984,41.0932476,1.0,1.1575563,12401.62,80,6009,Saudi Arabia,1.0,1.0,True,1.4211280369029233,-0.0021289541125845382,1.4203948399019006,8.1413195041145,66.28108326807516,0.5220478063059276,125.96362759780179,254
9218,30.0,42.250803899999994,42.2508039,1.0,1.1575563,12401.62,80,6009,Saudi Arabia,1.0,1.0,True,1.323590910560058,-0.3790902110181895,1.3997103966522708,5.313592922237025,28.234269743247413,0.506953913753433,54.69395753196553,254
9219,30.0,43.40836010000001,43.4083601,1.0,1.1575563,12401.62,80,6009,Saudi Arabia,1.0,0.6069670875516905,True,1.2044262542331972,-0.691795193035539,1.4752569275694734,3.295353670222443,10.859355811848525,0.5631543313749008,18.283090277111405,254
9220,29.0,39.554140099999984,39.5541401,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.3577648515939214,0.6185701992047732,1.4884054473789763,13.076594390327982,170.99732084915723,0.5732375154359614,297.3009943428241,254
9221,29.0,40.700636900000006,40.7006369,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.3962916306326751,0.4665269044821388,1.4255127609221638,11.871863481645523,140.94114252682854,0.5258166357006946,267.04238009513085,254
9222,29.0,41.847133799999995,41.8471338,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.4642933141190293,0.23542140855764349,1.4105857531330974,9.94182285661933,98.83984171239852,0.5148622967420513,190.97335353129927,254
9223,29.0,42.99363060000002,42.9936306,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.465144435272343,-0.05818656141682546,1.4928891672005964,7.474288388734128,55.86498691796581,0.5766963952000324,95.8707059432694,254
9224,29.0,47.579617799999994,47.5796178,1.0,1.1464968,12406.28,80,6009,Kuwait,0.9431816089300447,0.9431816089300447,True,1.4166410160602336,-0.7156068429067804,1.4901551049952844,3.0232805244435323,9.140225129479559,0.5745860174779686,14.907496617475594,254
9225,28.0,38.044163999999995,38.044164,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.292531929323681,0.26544677814852224,1.5514754724594546,10.316533894653995,106.43087159954473,0.6228477954739883,169.87781697702027,254
9226,28.0,39.17981069999999,39.1798107,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.2364830518932708,0.42226597467966964,1.487075865371192,11.713848646271494,137.2142501077565,0.57221383486668,238.79540819687804,254
9227,28.0,40.315457400000014,40.3154574,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.2430786650613295,0.5752216770249766,1.4430592830064264,12.902555275448783,166.4759326360112,0.5388407713941156,307.9519974616925,254
9228,28.0,41.45110410000001,41.4511041,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.3634896470659217,0.661876583364153,1.457063455337109,13.453206439870478,180.98876351377248,0.5493498811593087,328.4599120178687,254
9229,28.0,42.586750800000004,42.5867508,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.4826163122714884,0.6236143671186166,1.5140938586271866,12.874569394220767,165.7545370866061,0.5931952969686395,278.42658671376665,254
9230,28.0,43.7223975,43.7223975,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.5365562361399048,0.4249218355499062,1.5675527716439077,11.018645957533264,121.41055873746414,0.6358233074998506,189.95015439881885,254
9231,28.0,45.99369089999999,45.9936909,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.5975080665364207,-0.23754607601566058,1.490175483783158,5.414766060719373,29.319691492318395,0.5746017332200312,50.02611042958873,254
9232,28.0,47.12933749999999,47.1293375,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.6190796877963254,-0.4676030655464559,1.4685303481509164,3.6317298571165377,13.189461755071706,0.5580305239197793,22.635735304271247,254
9233,28.0,48.264984200000015,48.2649842,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,0.8794147677994506,0.8794147677994506,True,1.72813716247618,-0.49833728135928657,1.5948602214296486,3.36299202414866,11.309715354487503,0.6581688978471837,16.18360650507894,254
9234,27.0,38.8125,38.8125,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.3086769252014425,-0.09947311105617486,1.5015397649532738,7.597558709584395,57.7228983455817,0.5833991330132268,97.94237937489875,254
9235,27.0,39.9375,39.9375,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.228906231698319,0.2565019961695333,1.529758734968591,10.395795126708268,108.07255631649137,0.6055332380233039,177.47501925622157,254
9236,27.0,41.0625,41.0625,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.236765367768775,0.6267263491181474,1.5805918712929463,13.2775342900484,176.29291682341108,0.6464450161749536,271.71138675729105,254
9237,27.0,42.1875,42.1875,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.2657157770323915,0.9183629646404263,1.5612728140379266,15.22424114846961,231.77751854675523,0.63073901919026,366.46976403062905,254
9238,27.0,43.3125,43.3125,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.3525298076931351,0.974392608224469,1.6032845978678811,15.388981190927165,236.82074209471006,0.6651404261341384,355.0462314268515,254
9239,27.0,44.4375,44.4375,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.4649417246393677,0.7763981406430842,1.5857004815602553,13.573595186588497,184.2424862893784,0.6506305021140375,282.1752979467381,254
9240,27.0,45.5625,45.5625,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.5588304477935253,0.3990646917519032,1.5384579575329087,10.364840019049339,107.4299086204867,0.6124397468925841,174.41302498011913,254
9241,27.0,46.6875,46.6875,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.5509208130845389,0.0035465760754567442,1.472785842273141,6.938460168255006,48.1422295064613,0.5612693215427559,84.77384805948986,254
9242,27.0,47.8125,47.8125,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.5918483968929709,-0.26765787984226264,1.4809616679887596,4.554538473431537,20.743820705968073,0.5675181283361658,35.551820409304355,254
9243,27.0,48.9375,48.9375,1.0,1.125,12404.16,80,6009,Saudi Arabia,0.9355027605008073,0.9355027605008073,True,1.6402915427878912,-0.33790679010836516,1.5548955584317652,3.8073698800606044,14.496065403592702,0.6255968443039585,22.171576927823352,254
9244,26.0,40.6811146,40.6811146,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1972671559009864,0.2246584357255522,1.6462655090489746,9.813183410490602,96.29856864792798,0.7012806600787989,136.31815823511727,254
9245,26.0,41.79566560000001,41.7956656,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1245902308305757,0.7095095960258999,1.588469909910924,13.3259035883391,177.5797064457089,0.6529051410735282,270.9839303971883,254
9246,26.0,42.91021670000001,42.9102167,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1251999088343072,0.9932341882612045,1.6152927415020184,15.379134516703871,236.51777848287244,0.6751411612997764,349.3234464738164,254
9247,26.0,44.024767800000006,44.0247678,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1573789458235118,1.009406816466328,1.5376694655771663,15.279928827919916,233.4762249862981,0.6118121313477154,380.6142456541205,254
9248,26.0,45.139318900000006,45.1393189,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.207296859834148,0.7663483543047572,1.4694235366733883,13.128585850943677,172.35976644559852,0.5587095402384842,307.49619351770343,254
9249,26.0,46.253870000000006,46.25387,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.2081193256536886,0.3893963692490669,1.426298863025372,9.824199210162407,96.51489012095566,0.5263967210492287,182.3500974865107,254
9250,26.0,47.368421100000006,47.3684211,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.2681450105237102,0.03243455020790719,1.3764610450202204,6.545180894105871,42.83939293656853,0.49025265395980894,86.38227644572939,254
9251,26.0,48.482972099999984,48.4829721,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.3473796859950267,-0.20172486109613422,1.3640759933042303,4.29506243845194,18.44756135020073,0.4814700033978483,37.31507927806904,254
9252,26.0,49.59752320000001,49.5975232,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,0.9693349102611308,0.9693349102611308,True,1.3869780503639426,-0.2798676289159202,1.4085046135289343,3.4589950857794705,11.964647003446526,0.513344189979743,22.307260970302718,254
9253,26.0,56.28482969999999,56.2848297,1.0,1.1145511,12397.52,80,6009,Oman,0.283336210117646,0.28333634305896394,False,1.243362260619652,-0.0548386679182466,1.7242813836321997,7.339418677951849,53.86706653026846,0.7693224074943201,69.01884516234652,254
9254,25.0,41.411042899999984,41.4110429,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,1.0711307104843,0.2039781939507663,1.598527301344355,8.798955218677015,77.4216129402835,0.6611990476668096,116.09274720446614,254
9255,25.0,42.51533739999999,42.5153374,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9943626692669414,0.5662866026857027,1.5437856409504338,11.532330816090955,132.99465405176107,0.6166888519877141,214.65924797098597,254
9256,25.0,43.6196319,43.6196319,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9539902308386295,0.7283925732524664,1.4588655852581047,12.716110487720073,161.6994659359044,0.5507096188999164,292.620195446942,254
9257,25.0,44.72392640000001,44.7239264,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9394689711565907,0.673100467804162,1.3959948296894387,12.117211341418948,146.82681069261196,0.5042660418081608,290.16934022789036,254
9258,25.0,45.82822089999999,45.8282209,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9412264502485906,0.45963729061916764,1.3432743098534243,10.13287688693447,102.6751940057708,0.4668974706751627,218.90951002003953,254
9259,25.0,46.932515300000006,46.9325153,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9982460332038336,0.18845934705402445,1.3025887437063166,7.542581671390833,56.89053826960093,0.4390426845035198,128.57860426244008,254
9260,25.0,48.036809800000015,48.0368098,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,1.0991087496359233,-0.04722562389535026,1.27120186859931,5.121912480268997,26.233987455535306,0.4181394546980325,61.739804055277894,254
9261,25.0,49.141104299999995,49.1411043,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,1.1827135426624984,-0.20256452729204194,1.3152997161695674,3.4279671670185183,11.750958898156966,0.44765305858338433,25.250147682098582,254
9262,25.0,50.245398800000004,50.2453988,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,0.8666383866586075,0.8666383866586075,True,1.3017301940779733,-0.2519670213061367,1.353798843687322,2.7137648948241075,7.3645199043797,0.474242401299633,14.529020357938624,254
9263,25.0,51.34969330000001,51.3496933,1.0,1.1042945,12387.25,80,6009,Qatar,0.6412937727060689,0.6407546562380847,True,1.277028445387734,-0.23693905745030325,1.3399899173775511,2.691359972875085,7.243418503594179,0.4646170729838029,14.590082510477814,254
9264,25.0,55.7668712,55.7668712,1.0,1.1042945,12387.25,80,6009,United Arab Emirates,0.9537677051826239,0.9537677051826239,True,1.0388265582884968,-0.36147594131625205,1.5653955323767366,4.099803475421037,16.808388537074418,0.6340744933882292,25.50853915800557,254
9265,25.0,56.87116559999998,56.8711656,1.0,1.1042945,12387.25,80,6009,(offshore/unassigned),0.09573117417278201,0.09573117417278201,False,1.075676192765027,-0.34556739884063453,1.5803402712301962,4.121396795089304,16.98591154257238,0.6462392291346054,25.28424703544944,254
9266,24.0,42.127659600000015,42.1276596,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,1.0130271007069946,-0.007055886918861492,1.507712664627162,6.464248884223453,41.78651363718416,0.5882057547018978,70.04064063154487,254
9267,24.0,43.22188449999999,43.2218845,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,0.9129097224093333,0.17874534823657834,1.4150532295535552,7.942859378220654,63.089015102187794,0.5181287093692777,120.76321049452474,254
9268,24.0,44.316109400000016,44.3161094,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,0.7960692424651402,0.2524583692625895,1.3353633996559378,8.420854850623954,70.91079641527698,0.4614142902535531,152.6814050044063,254
9269,24.0,45.41033429999999,45.4103343,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,0.7800996055867613,0.22637867900524652,1.2665054249983334,7.97705926395917,63.63347450071681,0.4150555372610377,152.3131564046483,254
9270,24.0,46.50455929999998,46.5045593,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,0.8579259446754436,0.13297315722185316,1.250902317006411,6.866415275512478,47.14765873579109,0.40489172156644854,115.44510426981768,254
