month,observed,mission,decimal_year,arabian_peninsula_lwe_cm,arabian_peninsula_uncert95_cm,box_all_land_lwe_cm,box_all_land_uncert95_cm
2010-03,True,GRACE,2010.2054794520548,-2.4001167061031747,0.8348910177429103,-2.5699955284035396,0.7329933721082111
2010-04,True,GRACE,2010.2876712328766,-1.942851744591487,0.7808301857962059,-2.378491040098898,0.686890184242137
2010-05,True,GRACE,2010.372602739726,-1.336714803292172,0.7518939876905708,-2.1554898031798566,0.6622133354154441
2010-06,True,GRACE,2010.454794520548,-2.789060167308593,0.7326410381452729,-3.7581811295901026,0.645794380732357
2010-07,True,GRACE,2010.5397260273974,-2.4809269811936696,0.7593156084468934,-2.8566295298911086,0.6685425087499725
2010-08,True,GRACE,2010.6246575342466,-3.2290288466006847,0.7313140720942131,-2.956018567156198,0.6446627413746014
2010-09,True,GRACE,2010.7068493150684,-4.3579544140834265,0.7642984805254427,-3.813914294919746,0.672791912232636
2010-10,True,GRACE,2010.7917808219179,-3.1841038090487683,0.7015163797313522,-3.0267709477900375,0.6192512084863396
2010-11,True,GRACE,2010.8739726027397,-2.796824380778661,0.70059692775304,-2.989537977344643,0.6184670979618894
2010-12,True,GRACE,2010.9534246575342,-2.2652597856496555,0.7015060922755275,-2.727631310866209,0.6192424353230073
2011-01,False,GRACE,2011.041095890411,,,,
2011-02,True,GRACE,2011.1342465753426,-2.3586631288711577,0.743565481610673,-2.1762718470523086,0.6551107684252836
2011-03,True,GRACE,2011.2054794520548,-3.4083553204390142,0.8234610244065743,-3.2009046464756565,0.7232458504531136
2011-04,True,GRACE,2011.2876712328766,-2.7254560746150003,0.7889103792551927,-2.8370350624750453,0.6937809897221772
2011-05,True,GRACE,2011.372602739726,-2.926488049776674,0.7276529849091357,-3.2964317494790647,0.6415405587479246
2011-06,False,GRACE,2011.4520547945206,,,,
2011-07,True,GRACE,2011.545205479452,-3.778953670335797,0.6760623046779953,-4.167299719050552,0.5975439213084626
2011-08,True,GRACE,2011.6246575342466,-4.208855307204176,0.6852561592683337,-3.962704051875057,0.6053844592752037
2011-09,True,GRACE,2011.7068493150684,-3.9373752869209997,0.792023714362659,-3.447892937713923,0.6964360482586612
2011-10,True,GRACE,2011.7808219178082,-4.096590806035703,0.8031052966258567,-4.0106802460127025,0.7058864442391976
2011-11,True,GRACE,2011.8438356164384,-4.504986952708716,0.8616222205651934,-4.552975022995111,0.75578979645508
2011-12,True,GRACE,2011.9808219178083,-2.8311593671098976,0.8308113154425166,-3.246104898536729,0.7295141936564601
2012-01,True,GRACE,2012.049180327869,-3.0992668601710696,0.7877051147093476,-3.335862112366271,0.6927531376565593
2012-02,True,GRACE,2012.1256830601094,-3.444602291734821,0.8622732394115274,-3.5441021757504374,0.7563449866564909
2012-03,True,GRACE,2012.1994535519125,-3.1398432046537654,0.8676262282843336,-2.917577524409403,0.760910026497003
2012-04,True,GRACE,2012.2650273224044,-3.768769599234557,0.7984272890793119,-3.8634331617528037,0.7018970298519036
2012-05,False,GRACE,2012.3715846994535,,,,
2012-06,True,GRACE,2012.4562841530055,-3.8985985486637036,0.7768677326058829,-5.276290149499835,0.6835109960708546
2012-07,True,GRACE,2012.5409836065573,-3.5527215397132283,0.7775519924874175,-4.34607044382563,0.6840945342949548
2012-08,True,GRACE,2012.6256830601094,-5.410057346890808,0.803357325254989,-5.359717840975757,0.7061013747687164
2012-09,True,GRACE,2012.7021857923498,-5.367823845818056,0.7294811568847546,-4.870101829240488,0.6430996275415115
2012-10,False,GRACE,2012.7896174863388,,,,
2012-11,True,GRACE,2012.8825136612022,-4.788178158857236,0.7259204543353459,-4.6664110059990485,0.6400630531370989
2012-12,True,GRACE,2012.9590163934427,-5.221049594534323,0.7774988208068069,-4.838496045981917,0.6840491893771639
2013-01,True,GRACE,2013.0438356164384,-4.227654842881819,0.7746155075044733,-3.9500079175806055,0.6815902939057571
2013-02,True,GRACE,2013.1205479452055,-4.678097827655312,0.7267373159542866,-4.02550183241934,0.6407596743936077
2013-03,False,GRACE,2013.2027397260274,,,,
2013-04,True,GRACE,2013.3013698630136,-4.3874784093816155,0.7823102470110398,-4.569826148583164,0.68815238346815
2013-05,True,GRACE,2013.372602739726,-3.339574797804269,0.7976107563327401,-3.807078365160666,0.7012006890584229
2013-06,True,GRACE,2013.454794520548,-3.6048779898704693,0.7810345607437357,-4.540056169060085,0.6870644756146852
2013-07,True,GRACE,2013.5397260273974,-4.785366436414503,0.6740278410590972,-5.343126137925001,0.5958089265802791
2013-08,False,GRACE,2013.6219178082192,,,,
2013-09,False,GRACE,2013.704109589041,,,,
2013-10,True,GRACE,2013.7917808219179,-5.482868258762759,0.7002231014911942,-5.343297968910189,0.618148298162505
2013-11,True,GRACE,2013.8739726027397,-4.651976390572259,0.8416747200871835,-4.7359871172182695,0.738778527318436
2013-12,True,GRACE,2013.958904109589,-5.535870849976777,0.8462152123361534,-5.382329863712404,0.7426506683791776
2014-01,True,GRACE,2014.021917808219,-3.4134381939903222,0.7895919589235741,-2.787728022016678,0.6943622422550288
2014-02,False,GRACE,2014.1205479452055,,,,
2014-03,True,GRACE,2014.2082191780821,-2.6887615914955556,0.7850175410900941,-2.222579793271335,0.6904611693865463
2014-04,True,GRACE,2014.2876712328766,-4.417003253865311,0.8564679360375204,-4.069250210897585,0.7513942120858131
2014-05,True,GRACE,2014.372602739726,-5.530475026132202,0.8282803948163406,-5.165608877820316,0.7273558193787993
2014-06,True,GRACE,2014.4465753424658,-5.359638453371979,0.7711932797765909,-5.250072283346165,0.6786718111118819
2014-07,False,GRACE,2014.5369863013698,,,,
2014-08,True,GRACE,2014.6246575342466,-5.901457736245263,0.7428183346811347,-5.4660076100666775,0.6544735999982417
2014-09,True,GRACE,2014.7068493150684,-6.267974663584828,0.8355444808686734,-5.448064131345542,0.733550646796109
2014-10,True,GRACE,2014.7917808219179,-5.214809047008071,0.9961436319253433,-4.508823421660863,0.8705099307301237
2014-11,True,GRACE,2014.8739726027397,-4.996796297600178,1.0172456164486214,-4.210772292518378,0.8885057462178093
2014-12,False,GRACE,2014.9561643835616,,,,
2015-01,True,GRACE,2015.0602739726028,-2.248771785317625,0.9456317998961989,-2.09760896401292,0.8274333372401267
2015-02,True,GRACE,2015.123287671233,-4.189953307622554,1.1515215987758403,-3.833705266452454,1.0030165781124494
2015-03,True,GRACE,2015.2054794520548,-5.526625257826253,1.0992610959773605,-4.968964125545869,0.9584487146199101
2015-04,True,GRACE,2015.2767123287672,-6.560565201286869,1.038396025715462,-5.929038937309876,0.9065428584256793
2015-05,True,GRACE,2015.331506849315,-7.399747802249244,0.8722104685474935,-7.422488482444752,0.7648194759535715
2015-06,False,GRACE,2015.4520547945206,,,,
