HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,basin_idx,n_mascons,grid_cells,tws_trend_mm_yr,tws_p,gws_trend_mm_yr,gws_p,gws_coverage,ice_fraction,gws_model_spread_mm_yr,first_year,last_year,n_months_first_year,n_months_last_year,tws_first_year_mm,tws_last_year_mm,tws_endpoint_change_mm,gws_first_year_mm,gws_last_year_mm,gws_endpoint_change_mm,span_years,tws_trend_implied_change_mm,gws_trend_implied_change_mm
1030015850,0,1030015850,1030015850,0.0,0.0,977324.0,977324.0,127,0,0,1,11,10,106.0,106.0,12.049660451916601,0.08973525429980751,9.801924797458383,0.0011561824215098123,0.9990002461688141,0.0,5.146279521017356,2018.0,2026.0,5.0,3.0,-33.8388821107949,28.442455254254355,62.281337365049254,-29.04550728008717,13.932722552620637,42.978229832707804,7.75,93.36218775886101,75.94646728763101
1030015860,0,1030015860,1030015860,0.0,0.0,261113.2,261113.2,128,0,1,0,12,11,36.0,36.0,-2.9103402034263155,0.45159303431613756,-3.339827473383406,0.3413100563882037,0.8998346387596023,0.0,2.689786074513574,2018.0,2026.0,5.0,3.0,12.89984397104431,-0.1998746651753779,-13.099718636219688,10.850013519741054,-8.93260680980073,-19.782620329541786,7.75,-22.549658523467414,-25.877376453593538
1030018110,0,1030018110,1030018110,0.0,0.0,508970.7,508970.7,131,0,1,0,13,12,59.0,59.0,8.252247938646782,0.059572261444668484,6.922753364100739,0.11326745618099118,0.9232040887443896,0.0,2.558121576639087,2018.0,2026.0,5.0,3.0,9.351382531991346,-11.84173867406328,-21.193121206054627,9.404700311875862,-7.926510372645597,-17.33121068452146,7.75,63.93938854584639,53.63830806407965
1030020040,0,1030020040,1030020040,0.0,0.0,3705221.6,3705301.8,132,0,0,1,14,13,355.0,355.0,13.154303887076278,0.30127285061073,15.809009346347562,0.24670041322346012,0.9953841130420288,0.0,3.9830094466810104,2018.0,2026.0,5.0,3.0,-57.03595935996225,-1.073452945284765,55.962506414677485,-61.45733740061879,-2.2427324484011124,59.21460495221768,7.75,101.92109514148082,122.49006557197427
1030020050,0,1030020050,1030020050,0.0,0.0,683080.6,683080.6,133,0,1,0,15,14,75.0,75.0,-5.835628650536954,0.27127869765175505,-4.615639344012639,0.30862346111446987,0.9235295025974963,0.0,3.0583340230309437,2018.0,2026.0,5.0,3.0,-6.584275582979882,-42.27705041655219,-35.69277483357231,-2.799829258841944,-48.68216912265828,-45.882339863816334,7.75,-45.21513779882157,-35.762517025477806
1030021940,0,1030021940,1030021940,0.0,0.0,26836.6,26836.6,141,0,1,0,16,15,6.0,6.0,-9.268919011157486,0.0024056367193514543,-5.565216803413335,0.060773026695993916,0.8980601260759075,0.0,2.6625501635544193,2018.0,2026.0,5.0,3.0,-10.878069670977343,-6.217752748936372,4.660316922040971,-17.87778651769637,-13.25984410075987,4.617942416936501,7.75,-71.81667570588826,-43.11995497237437
1030022420,0,1030022420,1030022420,0.0,0.0,2122995.6,2122995.6,142,0,0,1,17,16,229.0,229.0,17.58073608111949,1.1111014732175494e-05,18.042183049157053,3.8047536001326693e-06,0.9999419212609475,0.0,1.7178652698854258,2018.0,2026.0,5.0,3.0,-69.84394558713089,62.78379669586508,132.62774228299597,-67.83432377395525,62.95364845716762,130.78797223112286,7.75,136.21761289409488,139.79295832748656
1030022430,0,1030022430,1030022430,0.0,0.0,196951.9,196951.9,143,0,1,0,18,17,30.0,30.0,5.61464874233954,0.22234102066460715,9.466583765833937,0.01914844257927792,0.9117294145577015,0.0,3.5812394467395645,2018.0,2026.0,5.0,3.0,-69.23887298032699,-34.94728779386435,34.29158518646264,-69.66681654461095,-31.536759961102263,38.13005658350869,7.75,43.50295945467734,73.34820549571538
1030023300,0,1030023300,1030023300,0.0,0.0,412648.1,412648.8,144,0,0,1,19,18,52.0,52.0,17.19801166268452,1.5024138016986052e-08,18.39869600514251,8.995740185618672e-09,0.9857273928185653,0.0,2.0426350757339753,2018.0,2026.0,5.0,3.0,-80.02784592091014,33.73832199790948,113.76616791881962,-72.18862855801837,31.554157857607247,103.74278641562562,7.75,133.2522190428397,142.5552626818708
1030023310,0,1030023310,1030023310,0.0,0.0,829016.8,829016.8,145,0,1,0,20,19,95.0,95.0,9.683990724605199,1.7109526399286294e-06,9.782971150737005,6.176490538305606e-08,0.8928983400075026,0.0,2.287022403442893,2018.0,2026.0,5.0,3.0,-38.12658972723665,22.81962494562391,60.94621467286056,-26.434091369650055,14.206140433752006,40.64023180340206,7.75,75.03270020707109,75.79961220146674
1030027410,0,1030027410,1030027410,0.0,0.0,458027.2,458027.2,146,0,0,1,21,20,54.0,54.0,12.774352443413877,1.3936542139829631e-05,11.731218447643297,5.580159012649709e-08,0.999223546312665,0.0,1.8557802242399395,2018.0,2026.0,5.0,3.0,-45.13795679584555,34.32984106768535,79.4677978635309,-35.855093993007465,34.14636096365502,70.00145495666249,7.75,98.97718662521909,90.89486162034369
1030027420,0,1030027420,1030027420,0.0,0.0,124.3,124.3,147,0,1,0,22,21,1.0,1.0,14.295553410727418,1.1052865605329204e-09,12.803008487560465,1.4736332289574086e-07,1.0,0.0,0.6198950293869387,2018.0,2026.0,5.0,3.0,-49.32867234945297,41.308878461519875,90.63755081097284,-34.554983562607205,36.1440833071151,70.69906686972232,7.75,110.76363080727884,99.1992170288737
1030027430,0,1030027430,1030027430,0.0,0.0,824686.0,824686.0,151,0,1,0,23,22,97.0,97.0,-2.270926207242867,0.009439226641644774,-1.1736218426739413,0.2073750459829113,0.9682417302236549,0.0,3.956497054553823,2018.0,2026.0,5.0,3.0,16.60011699531845,0.5139217717818537,-16.0861952235366,3.8307929276613235,-15.753785719086586,-19.58457864674791,7.75,-17.595403604373207,-9.093360204701586
1030029810,0,1030029810,1030029810,0.0,0.0,275925.8,275925.8,153,0,1,0,24,23,43.0,43.0,-15.727386331676321,1.654211318081411e-06,-8.964623134519638,9.030056723785295e-17,0.9597798506131462,0.0,10.81884655843403,2018.0,2026.0,5.0,3.0,73.02879978652884,-0.43052332500730844,-73.45932311153615,33.401905443259736,-27.63578438759919,-61.03768983085892,7.75,-121.8576408450212,-69.45895542967988
1030031860,0,1030031860,1030031860,0.0,0.0,286613.1,286613.1,156,0,1,0,25,24,44.0,44.0,-4.84778998857902,7.324486385146878e-13,-3.456856917724162,2.0736388091983306e-07,1.0,0.0,3.2130625623184312,2018.0,2026.0,5.0,3.0,25.414025337609598,-12.497720301296885,-37.91174563890648,19.81065467404786,-7.07256075286321,-26.88321542691107,7.75,-37.561247550112604,-26.784134365939437
1030034170,0,1030034170,1030034170,0.0,0.0,16374.7,16374.7,171,0,1,0,26,25,5.0,5.0,-2.630244519986231,0.07069923230867044,-2.4192388410891175,0.12844159464293578,1.0,0.0,1.9705815131770987,2018.0,2026.0,5.0,3.0,2.296834735845676,-26.305466522137454,-28.60230125798313,5.817807132922451,-15.700660994773008,-21.51846812769546,7.75,-20.379444193185584,-18.744547351901993
1030034260,0,1030034260,1030034260,0.0,0.0,3057772.4,3057772.4,172,0,0,1,27,26,300.0,300.0,19.858131404946963,6.782078657347404e-05,20.402527489559432,7.767920414859187e-06,0.9838094352629675,0.0,2.9561574762878533,2018.0,2026.0,5.0,3.0,-78.76664198191328,48.751661684266196,127.51830366617948,-75.080817235374,48.62628398751295,123.70710122288695,7.75,153.8631399753591,158.0811849293722
1030034270,0,1030034270,1030034270,0.0,0.0,20936.3,20936.3,173,0,1,0,28,27,4.0,4.0,-5.241911707790283,0.0004007645281949498,-4.3995720983611015,0.002977877261021765,1.0,0.0,2.0545309987148666,2018.0,2026.0,5.0,3.0,11.266718022493395,-34.146514396982745,-45.41323241947614,12.940026318329606,-25.711846450949754,-38.65187276927936,7.75,-40.61494902955921,-34.08840256909492
1030034490,0,1030034490,1030034490,0.0,0.0,3132.1,3132.1,134,0,1,0,29,28,,,,,,,,,,,,,,,,,,,,,,
1030034610,0,1030034610,1030034610,0.0,0.0,8752.8,8752.8,152,0,1,0,30,29,,,,,,,,,,,,,,,,,,,,,,
1030034900,0,1030034900,1030034900,0.0,0.0,3938.8,3938.8,113,0,1,0,31,30,,,,,,,,,,,,,,,,,,,,,,
1030035180,0,1030035180,1030035180,0.0,0.0,595316.1,595316.1,181,0,1,0,32,31,61.0,61.0,4.247364878756815,0.31507584664212646,5.918135380326522,0.00011102728357101874,0.8809050164530696,0.0,5.546271068508454,2018.0,2026.0,5.0,3.0,6.445135167561605,42.08351249680462,35.63837732924302,13.44373968944205,29.14645352068418,15.70271383124213,7.75,32.9090831126127,45.854409654549094
1030040030,0,1030040030,1030040030,0.0,0.0,41.7,41.7,182,0,1,0,33,32,,,,,,,,,,,,,,,,,,,,,,
1030040040,0,1030040040,1030040040,0.0,0.0,8.5,8.6,183,0,1,0,34,33,,,,,,,,,,,,,,,,,,,,,,
1030040050,0,1030040050,1030040050,0.0,0.0,2263.0,2263.0,184,0,1,0,35,34,,,,,,,,,,,,,,,,,,,,,,
1030040110,0,1030040110,1030040110,0.0,0.0,279.5,279.5,185,0,1,0,36,35,,,,,,,,,,,,,,,,,,,,,,
1030040140,0,1030040140,1030040140,0.0,0.0,31.3,31.3,186,0,1,0,37,36,,,,,,,,,,,,,,,,,,,,,,
1030040160,0,1030040160,1030040160,0.0,0.0,40.4,40.4,187,0,1,0,38,37,,,,,,,,,,,,,,,,,,,,,,
1030040180,0,1030040180,1030040180,0.0,0.0,2.2,2.3,188,0,1,0,39,38,,,,,,,,,,,,,,,,,,,,,,
1030040190,0,1030040190,1030040190,0.0,0.0,1124332.1,1124332.1,162,2,0,1,40,39,125.0,125.0,39.755816438761705,0.0015192973178432666,39.62941096637144,0.008486839500488398,1.0,0.0,2.0728949216304544,2018.0,2026.0,5.0,3.0,-139.1963509701131,141.04000021451762,280.23635118463073,-127.37196714493226,140.28214112338352,267.6541082683158,7.75,308.0327461237389,307.05334164224826
1030040200,0,1030040200,1030040200,0.0,0.0,866461.6,866461.6,129,2,0,1,41,40,97.0,97.0,-0.5575541123687193,0.9651762053532932,0.20070043846786056,0.9847120492871841,1.0,0.0,4.823134137023378,2018.0,2026.0,5.0,3.0,26.33316876810626,53.758695034259176,27.425526266152918,16.70254299968599,24.04623287825629,7.343689878570302,7.75,-4.31999490213135,1.5550506252266816
1030040210,0,1030040210,1030040210,0.0,0.0,1346710.1,1346710.1,161,2,0,1,42,41,142.0,142.0,11.523622876486408,0.00010597244932459875,10.228450809045151,7.150630397854305e-06,1.0,0.0,2.7997331735614663,2018.0,2026.0,5.0,3.0,-29.891594077897015,45.95401420728711,75.84560828518413,-23.765347522614675,42.52775802954192,66.29310555215659,7.75,89.2863866952951,79.25124103928208
1030040220,0,1030040220,1030040220,0.0,0.0,1122016.3,1122016.3,157,2,0,1,43,42,118.0,118.0,-1.2970199744127664,0.01141094322461661,-1.271829470520021,0.011671438578817202,1.0,0.0,1.3907126436031214,2018.0,2026.0,5.0,3.0,9.79302424697265,-4.260237065095551,-14.053261312068202,9.4314155216437,-2.499260144861043,-11.930675666504744,7.75,-10.049463456777904,-9.854284466999752
1030040250,0,1030040250,1030040250,0.0,0.0,922749.2,922749.2,158,2,0,1,44,43,96.0,96.0,10.089926175564226,3.445516864433512e-12,9.587487790202916,4.8224318392897655e-12,1.0,0.0,1.9696269116842942,2018.0,2026.0,5.0,3.0,-30.34092093847797,30.231954451580908,60.57287539005888,-28.0537418978424,31.37307279179882,59.42681468964122,7.75,78.17793587090146,74.2849841102649
1030040260,0,1030040260,1030040260,0.0,0.0,581334.7,581334.7,115,2,0,1,45,44,80.0,80.0,17.716706093414402,0.1426005419486138,19.321401546997446,0.10637088709517115,1.0,0.0,4.117822312953183,2018.0,2026.0,5.0,3.0,-69.5442658776918,42.993892351233626,112.53815822892543,-76.83303750024459,36.803582153463104,113.6366196537077,7.75,137.2711245567769,149.70449384805687
1030040280,0,1030040280,1030040280,0.0,0.0,258117.3,258117.3,159,2,0,1,46,45,35.0,35.0,15.53020263737011,0.004107412989903655,14.369723055860437,0.004553840725885738,1.0,0.0,2.8637866097104783,2018.0,2026.0,5.0,3.0,-42.358806852097615,50.428380447947156,92.78718730004476,-36.268399037168976,49.29656682472671,85.56496586189569,7.75,120.32983836757677,111.33830594958258
1030040300,0,1030040300,1030040300,0.0,0.0,783530.7,783530.7,154,2,0,1,47,46,101.0,101.0,-6.444431688234603,5.46792725390056e-07,-4.5371210320173745,3.152994944656725e-09,1.0,0.0,4.449697218972597,2018.0,2026.0,5.0,3.0,32.50154473973264,3.1132567864535563,-29.388287953279082,20.860471107334412,-2.550830301713926,-23.41130140904834,7.75,-49.93221540781363,-35.15414790036734
1030040310,0,1030040310,1030040310,0.0,0.0,2441168.4,2441168.4,155,2,0,1,48,47,244.0,244.0,0.14108336910377683,0.8448634592857998,0.70308342890297,0.26319770359355726,1.0,0.0,1.9981093591517636,2018.0,2026.0,5.0,3.0,5.669028357202349,7.834174166628329,2.1651458094259795,2.3593445036887557,7.416763645448135,5.05741914175938,7.75,1.0931305532202285,5.447573179453539
1030040370,0,1030040370,1030040370,0.0,0.0,79610.5,79610.5,116,2,0,1,49,48,13.0,13.0,44.79923503702658,0.2102845796106021,48.75886253050407,0.18399436011933643,1.0,0.0,5.552599949152103,2018.0,2026.0,5.0,3.0,-137.4654856170081,54.6829070998749,192.14839271688302,-155.3478816695866,33.85260156048221,189.2004832300688,7.75,347.109747172581,377.78940714942235
8030000010,0,8030000010,8030000010,0.0,0.0,582683.3,582683.3,811,0,1,0,1,49,79.0,79.0,-53.28799745486309,3.066934509647557e-07,,,0.8527223536691494,0.4970915856758775,9.603168737165111,2018.0,2026.0,5.0,3.0,247.64895071167416,-215.62888223993227,-463.27783295160646,,,,7.75,-412.8816777474676,
8030005510,0,8030005510,8030005510,0.0,0.0,832819.3,832828.8,812,0,0,1,2,50,99.0,99.0,-6.129489775649011,0.00035781394590889473,-8.861759683612014,9.685983675430628e-20,1.0,0.08224633372566593,8.055915061683685,2018.0,2026.0,5.0,3.0,29.819276313345693,-37.15118281745774,-66.97045913080343,37.749658502899834,-38.51049849745092,-76.26015700035074,7.75,-47.49200839175004,-68.66195730218207
8030005520,0,8030005520,8030005520,0.0,0.0,366582.9,366582.9,813,0,1,0,3,51,46.0,46.0,0.7170005615354951,0.5952311319693782,-1.615085502380662,0.23268199391651712,0.9001260106704029,0.0,5.231104132421013,2018.0,2026.0,5.0,3.0,20.602464389407054,-8.328208907504658,-28.930673296911714,23.92952362839946,-3.892590401925092,-27.82211403032455,7.75,5.555404761520743,-12.513872612559272
8030008900,0,8030008900,8030008900,0.0,0.0,40647.5,40647.5,821,0,1,0,4,52,9.0,9.0,-8.774204962636036,2.0298797637264758e-07,-7.382730211596606,2.353976852193888e-05,1.0,0.0,3.3870415679319383,2018.0,2026.0,5.0,3.0,47.895852477159096,-29.688600090706803,-77.5844525678659,40.09207298793676,-24.62782849750251,-64.71990148543927,7.75,-67.98357301645444,-57.2022628304405
8030009560,0,8030009560,8030009560,0.0,0.0,1795626.7,1795841.4,822,0,0,1,5,53,183.0,183.0,-17.046512642261078,0.346466540252227,-11.83290059226028,0.24188243230511242,0.9862126575457764,0.0,7.62421247313947,2018.0,2026.0,5.0,3.0,15.231926311632458,-35.95211145129724,-51.1840377629297,17.873115319123855,-31.389653588162826,-49.262768907286684,7.75,-132.07838679698523,-91.68270684762928
8030009570,0,8030009570,8030009570,0.0,0.0,154444.2,154444.2,823,0,1,0,6,54,23.0,23.0,-4.881435017132494,0.003386549237859025,-3.0435934136791354,0.04313728804117551,0.9988762631001925,0.0,4.3474685144543335,2018.0,2026.0,5.0,3.0,19.89256391505844,-46.99272735347316,-66.8852912685316,13.047427975991633,-38.086775915201876,-51.13420389119351,7.75,-37.82193319229284,-23.582120084084746
8030010700,0,8030010700,8030010700,0.0,0.0,548263.6,548263.6,831,0,1,0,7,55,77.0,77.0,0.647489898121087,0.6236795134536158,-0.577616644561878,0.6425390221493201,0.9765313920518242,0.0,3.3359207239672646,2018.0,2026.0,5.0,3.0,-9.990344676708869,-0.6205169816851269,9.369827695023742,7.998990657704516,13.044371127466986,5.0453804697624705,7.75,5.016827958063454,-4.475441763477385
8030016860,0,8030016860,8030016860,0.0,0.0,492043.0,492043.0,832,0,1,0,8,56,55.0,55.0,-7.515395301158362,0.23565378401787712,-8.277379907245814,0.020856173832621134,0.9395035658847847,0.0,4.24837667070261,2018.0,2026.0,5.0,3.0,-9.536382772080335,-33.25978559209104,-23.723402820010705,12.39466779848333,-16.21985561908919,-28.61452341757252,7.75,-58.230167562705454,-64.13411399727764
8030020760,0,8030020760,8030020760,0.0,0.0,117001.5,117001.5,353,0,1,0,9,57,14.0,14.0,4.030213763389934,0.0906421202841074,-2.5986995519301104,0.3336987719335396,0.8452087711078143,0.0,5.721090540260397,2018.0,2026.0,5.0,3.0,31.079962291438136,-22.126263421981804,-53.20622571341994,58.798703328478176,28.184045821649452,-30.614657506828724,7.75,31.22657070607396,-20.13503006697389
8030022890,0,8030022890,8030022890,0.0,0.0,70164.9,70164.9,841,0,1,0,10,58,14.0,14.0,2.6978545886280543,0.0035759415714317227,3.50794746892408,0.025485111577280412,0.9274723829376653,0.0,8.51685359475977,2018.0,2026.0,5.0,3.0,-1.1527817354095973,4.195160680305435,5.347942415715032,5.58114086266295,-4.873978373331483,-10.455119235994434,7.75,20.903294964592455,27.17998997140355
8030024130,0,8030024130,8030024130,0.0,0.0,225882.5,225882.5,842,0,1,0,11,59,34.0,34.0,1.9416831885970272,0.0032273209536038358,0.6671123421741778,0.2977195696330777,0.8396676982945934,0.0,2.6079068906477665,2018.0,2026.0,5.0,3.0,-2.9654401146260247,8.081080924806622,11.046521039432648,8.91278247880761,13.787339201295097,4.874556722487487,7.75,15.044389934920156,5.168864964689728
8030028930,0,8030028930,8030028930,0.0,0.0,34998.6,34998.6,843,0,1,0,12,60,9.0,9.0,3.0195011388305026,2.6435363627565182e-05,-1.665042745267951,0.15458843381720885,0.9490744717375003,0.0,4.143854429514717,2018.0,2026.0,5.0,3.0,2.5736355342797395,22.43765882403916,19.864023289759423,17.710626403241207,8.145315651542726,-9.565310751698481,7.75,23.395450302232234,-12.900947211795486
8030030130,0,8030030130,8030030130,0.0,0.0,24832.9,24832.9,844,0,1,0,13,61,7.0,7.0,1.218207883747727,0.1955135420170697,-4.037827563256694,0.04658971120391887,1.0,0.0,13.77004769921086,2018.0,2026.0,5.0,3.0,11.688540972014266,22.68108287261609,10.992541900601825,22.733599773604347,4.7201873302566515,-18.013412443347697,7.75,9.438818099948167,-31.285563323795877
8030030970,0,8030030970,8030030970,0.0,0.0,52944.2,52944.2,833,0,1,0,14,62,6.0,6.0,-10.39627086700573,0.0007456526332668814,-12.627624143184862,0.0003794897218756011,0.7601740785017896,0.0,3.296922081415762,2018.0,2026.0,5.0,3.0,25.6347026248984,-65.23471332290212,-90.86941594780052,36.25097083828207,-24.94563278606699,-61.196603624349066,7.75,-80.55153060541059,-97.84031848107642
8030032840,0,8030032840,8030032840,0.0,0.0,236695.4,236695.4,851,0,1,0,15,63,40.0,40.0,-54.276429397428714,7.598031863582548e-12,-60.92699988217279,1.2331932794106318e-08,0.9725941505100945,0.0,14.982636272559377,2018.0,2026.0,5.0,3.0,248.01738061570686,-166.2867181176604,-414.30409873336725,253.79113239603709,-172.29509937154822,-426.08623176758533,7.75,-420.5401648041705,-472.0695678755619
8030038870,0,8030038870,8030038870,0.0,0.0,316277.2,316277.2,852,0,1,0,16,64,42.0,42.0,-16.652375354868397,3.692038034894419e-07,-21.15346397777542,9.173081813059065e-05,0.874393384181663,0.0,4.092812197295871,2018.0,2026.0,5.0,3.0,103.15074147301009,-38.16471862361409,-141.31546009662418,113.38877726060018,-28.65510461081462,-142.0438818714148,7.75,-129.0245646934362,-163.89952924600806
8030044560,0,8030044560,8030044560,0.0,0.0,69055.4,69055.4,861,0,1,0,17,65,16.0,16.0,8.454789438067175,0.0003519133446314187,3.7077792394066846,0.08340771551447151,0.7265446879571493,0.0,8.793743287156381,2018.0,2026.0,5.0,3.0,2.683309743197944,39.86198742409842,37.17867768090048,10.57587919158814,2.9276524759102713,-7.648226715677868,7.75,65.50870392807695,28.728310054814287
8030047650,0,8030047650,8030047650,0.0,0.0,106895.7,106895.7,862,0,1,0,18,66,24.0,24.0,-21.480032528359427,2.363632230438753e-16,-26.37850975453412,4.51076188581577e-31,0.5205026932096193,0.0,13.333642430397852,2018.0,2026.0,5.0,3.0,99.16597208100163,-51.051049664246726,-150.21702174524836,98.89998979911245,-80.3699707338667,-179.26996053297916,7.75,-166.42982082205936,-204.38379905634926
8030051550,0,8030051550,8030051550,0.0,0.0,246233.5,246233.5,863,0,1,0,19,67,36.0,36.0,-88.36739997899377,0.0004611359874226807,-88.97646520071783,4.643441534566409e-12,0.9362656625945784,0.0003336494704161371,41.769281315435194,2018.0,2026.0,5.0,3.0,354.0908346628337,-224.6286165618067,-578.7194512246404,303.78359661133896,-259.1023264727348,-562.8859230840737,7.75,-684.6810183177341,-689.400127359429
4030000010,0,4030000010,4030000010,0.0,0.0,105274.5,105274.5,421,0,1,0,1,68,22.0,22.0,1.8594283768587587,0.2498574924919236,1.4144936006828797,0.3972282966325866,1.0,0.0,5.756621194800159,2018.0,2026.0,5.0,3.0,-5.2884840694800825,-0.9099805310495839,4.378503538430499,8.324589350889992,-29.141182504927524,-37.465771855817515,7.75,14.407069969911808,10.959662943004927
4030000880,0,4030000880,4030000880,0.0,0.0,2238972.5,2238972.5,422,0,0,1,2,69,224.0,224.0,3.1377823056026437,0.3737799739459259,4.285330766599417,0.0013984272902323272,0.9995329679866132,0.0,6.114451177840143,2018.0,2026.0,5.0,3.0,-37.261384398198906,-13.923104537889865,23.338279860309044,-19.976670077388185,-0.21738747519358212,19.759282602194602,7.75,24.31190670733876,33.20324728124942
4030000890,0,4030000890,4030000890,0.0,0.0,161519.5,161519.5,423,0,1,0,3,70,34.0,34.0,2.4742358011560697,0.5354657745047817,0.1780273119192266,0.8877072165119981,0.7255041174518697,0.0,4.090204117564719,2018.0,2026.0,5.0,3.0,-30.5958432215292,-52.185595452874,-21.589752231344796,-12.71611781878944,-28.466098081016707,-15.749980262227266,7.75,19.170670273159967,1.379376571475459
4030003020,0,4030003020,4030003020,0.0,0.0,523780.2,523780.2,424,0,1,0,4,71,63.0,63.0,9.869407627932834,0.0032025517066905404,3.8752037416821565,0.011348594876950285,0.8606330274647664,0.0,6.220597051877808,2018.0,2026.0,5.0,3.0,-41.92725558636526,-8.731927712244314,33.19532787412095,-18.290630500839768,-7.008672492589011,11.281958008250758,7.75,76.46933220273763,30.02553480892677
4030006940,0,4030006940,4030006940,0.0,0.0,342457.3,342457.3,431,0,1,0,5,72,46.0,46.0,16.65613739105531,0.010639915847445006,9.615070777458723,0.030379540923027432,0.9825204501280037,0.0,10.637492743655486,2018.0,2026.0,5.0,3.0,-20.911841799755344,100.96046311507716,121.87230491483251,6.01622049725921,67.31573484027814,61.29951434301893,7.75,129.0537133927078,74.49870034280133
