HYBAS_ID,glacier_fraction
1040031860,0.0
1040034170,0.0
1040034260,0.0
1040526810,0.0
1040526970,0.0
1040601200,0.0
1040601190,0.0
1040843040,0.0
1040843030,0.0
1040837630,0.0
1040837890,0.0
1040034270,0.0
1040034490,0.0
1040034610,0.0
1040034900,0.0
1040035180,0.0
1040035400,0.0
1040035410,0.0
1040035590,0.0
1040035600,0.0
1040036020,0.0
1040036030,0.0
1040036860,0.0
1040036870,0.0
1040040030,0.0
1040040040,0.0
1040040050,0.0
1040040110,0.0
1040040140,0.0
1040040160,0.0
1040040180,0.0
1040040190,0.0
1040695540,0.0
1040695700,0.0
1040695300,0.0
1041923540,0.0
1040734180,0.0
1040734190,0.0
1040840230,0.0
1040840410,0.0
1040040200,0.0
1041533130,0.0
1041533240,0.0
1041515680,0.0
1041515780,0.0
1041479650,0.0
1041479540,0.0
1041478080,0.0
1041477980,0.0
1040040210,0.0
1040040220,0.0
1040040230,0.0
1040040240,0.0
1040040250,0.0
1040040260,0.0
1040040270,0.0
1040040280,0.0
1040040290,0.0
1040040300,0.0
1040040310,0.0
1040040320,0.0
1040040330,0.0
1040040340,0.0
1040040360,0.0
1040040370,0.0
1040040380,0.0
1040040410,0.0
1040040420,0.0
1040040430,0.0
1040040440,0.0
1040040490,0.0
1040040510,0.0
1040040520,0.0
1040040540,0.0
1040040550,0.0
1040040560,0.0
1040040580,0.0
1040040590,0.0
1040040600,0.0
1040040610,0.0
1040040630,0.0
1040040660,0.0
1040040670,0.0
1040040740,0.0
1040040750,0.0
1040040790,0.0
1040040830,0.0
1040040870,0.0
1040040890,0.0
1040040900,0.0
1040040920,0.0
1040040960,0.0
1040040970,0.0
1040040990,0.0
1040041020,0.0
1040041030,0.0
1040041040,0.0
1040041070,0.0
1040041200,0.0
1040041270,0.0
1040041310,0.0
1040041430,0.0
1040041770,0.0
1040042060,0.0
1040042340,0.0
1040042410,0.0
1040044540,0.0
8040000010,0.4036
8040000810,0.2541
8040000820,0.2504
8040002260,0.1099
8040002270,0.0661
8040004480,0.0053
8040004490,0.0003
8040004910,0.021
8040004920,0.0
8040005510,0.0
8040183880,0.0
8040183760,0.0
8040176200,0.0469
8040176060,0.0001
8040141350,0.0009
8040141480,0.0
8040219290,0.0303
8040219130,0.0021
8040005520,0.0
8040007020,0.0
8040007030,0.0
8040007180,0.0
8040007190,0.0
8040008230,0.0
8040008240,0.0
8040008380,0.0
8040008390,0.011
8040008900,0.0002
8040009560,0.0002
8040183170,0.0
8040183070,0.0
8040252610,0.0
8040252760,0.0028
8040264770,0.0
8040264670,0.0
8040307300,0.0032
8040307380,0.0013
8040009570,0.0
8040010700,0.0
8040011270,0.0
8040011280,0.0
8040011800,0.0
8040011810,0.0
8040012600,0.0
8040012610,0.0
8040013480,0.0
8040013490,0.0
8040016860,0.0
8040018080,0.0
8040018090,0.0
8040018120,0.0
8040018140,0.0
8040018730,0.0
8040018740,0.0
8040018970,0.0
8040018980,0.0
8040019790,0.0043
8040020760,0.0
8040022890,0.0
8040024130,0.0
8040028930,0.0
8040030130,0.0
8040030970,0.0
8040032840,0.1807
8040038870,0.0152
8040044560,0.0027
8040047650,0.1596
8040051550,0.3949
4040000010,0.0
4040000880,0.0
4040169390,0.0
4040169400,0.0
4040186730,0.0
4040186800,0.0
4040136250,0.0
4040136170,0.0
4040095270,0.0
4040095320,0.0
4040000890,0.0
4040003020,0.0
4040005050,0.0
4040005060,0.0
4040005710,0.0
4040005720,0.0
4040006520,0.0
4040006530,0.0
4040006570,0.0
4040006580,0.0
4040006940,0.0
4040007080,0.0
4040007090,0.0
4040007380,0.0
4040007400,0.0
4040007410,0.0
4040007420,0.0
4040007660,0.0
4040007670,0.0
4040007850,0.0
4040627250,0.0
4040627620,0.0
4040603740,0.0
4040603570,0.0
4040548370,0.0
4040548260,0.0
4040578830,0.0
4040578640,0.0014
4040007860,0.0
4040009880,0.0
4040694350,0.0
4040694190,0.0
4040773130,0.0
4040773260,0.0
4040748310,0.0
4040748300,0.0
4040783120,0.0019
4040783330,0.0
4040009890,0.0
4040011690,0.0
4040012280,0.0
4040012290,0.0
4040012770,0.0
4040012780,0.0
4040012990,0.0
4040013000,0.0
4040015000,0.0
4040015010,0.0
4040015090,0.0
4040017020,0.0
4041144880,0.0
4041144860,0.0
4041128330,0.0
4041128230,0.0
4041108500,0.0
4041108580,0.0
4041043580,0.0033
4041043590,0.0
4040017030,0.0
4040018350,0.0
4040022790,0.0
4040023050,0.0
4040023060,0.0077
4040023070,0.0
4040023210,0.0
4040023220,0.0
4040023230,0.0
4040023810,0.0
4040023820,0.0
4040024190,0.0
4040025450,0.0
4040975160,0.0
4040975150,0.0
4040960200,0.0349
4040960480,0.0241
4040865930,0.0
4040865800,0.0226
4040839030,0.0292
4040838850,0.0265
4040025460,0.0
4040027100,0.0
4040027110,0.0
4040027780,0.0
4040027790,0.0
4040027940,0.0
4040027950,0.0
4040028760,0.0
4040028770,0.0
4040029530,0.0
4040031750,0.0
4040031820,0.0
4040031830,0.0
4040032410,0.0
4040032420,0.0
4040032880,0.0
4040032890,0.0
4040033430,0.0
4040033440,0.0
4040033640,0.0
4040879050,0.0
4040879040,0.0
4040794590,0.0
4040794730,0.0276
4040648310,0.0413
4040648320,0.1749
4040607260,0.2168
4040607420,0.0942
4040033650,0.0
4040034510,0.0
4040037060,0.0
4040039450,0.0
4040045780,0.0
4040045890,0.0
4040046100,0.0
4040046370,0.0
4040047490,0.0
4040047500,0.0
4040048470,0.0
4040048900,0.0
4040050210,0.0
4040449990,0.0035
4040449660,0.0
4040416430,0.0079
4040416190,0.0
4040438030,0.0011
4040438130,0.0936
4040462930,0.0775
4040462690,0.0296
4040050220,0.0
4040273960,0.0
4040274280,0.0
4040274300,0.0
4040482720,0.0
4040484700,0.0153
4040484760,0.0047
4040545690,0.1239
4040545530,0.196
4040050230,0.0
4040223260,0.0
4040223160,0.0
4040225090,0.0
4040225300,0.0
4040234270,0.0
4040234430,0.0
4040298550,0.0
4040298640,0.0
4040050240,0.0044
4040050250,0.0
4040050260,0.0
4040050270,0.0068
4040050280,0.0107
4040050290,0.0
4040050300,0.0
4040050310,0.0
4040050320,0.0008
4040050330,0.0
4040050340,0.0
4040050360,0.0
4040050370,0.0
4040050380,0.0
4040050390,0.0
4040050410,0.0
4040050430,0.0
4040050440,0.0
4040050450,0.0
4040050470,0.0031
4040050480,0.0
4040050520,0.0
4040050550,0.0
4040050580,0.0
4040050590,0.0
4040050610,0.0105
4040050700,0.0
4040050730,0.0
4040050740,0.0
4040050780,0.0
4040050790,0.0
4040050810,0.0157
4040050830,0.0
4040050900,0.0
4040050910,0.0171
4040050940,0.0
4040050950,0.013
4040050980,0.0101
4040051100,0.0
4040051210,0.0
4040051270,0.0044
4040051530,0.0
4040051540,0.0
5040000010,0.0
5040003690,0.0
5040003700,0.0
5040004220,0.0
5040004230,0.0
5040004800,0.0
5040004810,0.0
5040005140,0.0
5040005150,0.0
5040005830,0.0
5040006690,0.0
5040006900,0.0
5040007690,0.0
5040011800,0.0
5040014020,0.0
5040015660,0.0
5040015820,0.0
5040015830,0.0
5040017030,0.0
5040017040,0.0
5040017820,0.0
5040017830,0.0
5040021180,0.0
5040021190,0.0
5040022170,0.0
5040022200,0.0
5040022430,0.0
5040022500,0.0
5040031240,0.0
5040037270,0.0
5040038940,0.0
5040040040,0.0
5040040360,0.0
5040041230,0.0
5040041240,0.0
5040041870,0.0
5040041880,0.0
5040046910,0.0
5040046920,0.0
5040047720,0.0
5040047730,0.0
5040049720,0.0
5040050310,0.0
5040050550,0.0
5040050850,0.0
5040053140,0.0
5040054880,0.0
5040055000,0.0
5040055010,0.0
5040055130,0.0
5040055420,0.0
5040055870,0.0
5040055950,0.0
5040055960,0.0
5040056460,0.0
5040056470,0.0
5040056740,0.0
5040056750,0.0
5040057320,0.0
5040057330,0.0
5040057710,0.0
5040057720,0.0
5040059020,0.0
5040059440,0.0
5040059450,0.0
5040061660,0.0
5040061670,0.0
5040064130,0.0
5040064140,0.0
5040065600,0.0
5040067860,0.0
5040068450,0.0
5040068460,0.0
5040069590,0.0
5040069600,0.0
5040069960,0.0
5040069970,0.0
5040070700,0.0
5040070710,0.0
5040073410,0.0
5040591050,0.0
5040591010,0.0
5040533450,0.0
5040533380,0.0
5040524870,0.0
5040524780,0.0
5040511420,0.0
5040511570,0.0
5040073420,0.0
5040074320,0.0
5040074330,0.0
5040075460,0.0
5040075470,0.0
5040076520,0.0
5040076530,0.0
5040076880,0.0
5040076890,0.0
5040077040,0.0
5040077640,0.0
5040079480,0.0
5040079490,0.0
5040079500,0.0
5040079570,0.0
5040079730,0.0
5040081550,0.0001
5040082270,0.0032
5040084940,0.0
5040085040,0.0
5040087520,0.0
5040087540,0.0
5040087590,0.0
5040491500,0.0
5040491510,0.0
5040491370,0.0
5040491380,0.0
5040456070,0.0
5040455970,0.0
5040324690,0.0
5040324520,0.0
5040087600,0.0
5040087610,0.0
5040087620,0.0
5040087630,0.0
5040087640,0.0
5040087660,0.0
5040087670,0.0
5040087690,0.0
5040087710,0.0
5040087730,0.0
5040087740,0.0
5040087750,0.0
5040087760,0.0
5040087780,0.0
5040087800,0.0
5040087810,0.0
5040087830,0.0
5040087840,0.0
5040088010,0.0
5040088050,0.0
5040088170,0.0
5040088370,0.0
5040088380,0.0
5040088850,0.0
2040000010,0.0
2040003440,0.0
2040003550,0.0
2040003560,0.0
2040004130,0.0
2040004140,0.0
2040004280,0.0
2040004290,0.0
2040005120,0.0
2040005130,0.0242
2040005690,0.0035
2040006590,0.0
2040501940,0.0
2040501810,0.0
2040491980,0.0
2040491970,0.0
2040439800,0.0
2040439790,0.0
2040439160,0.0
2040439100,0.0
2040006600,0.0
2040007930,0.0
2040416550,0.0
2040416390,0.0
2040400100,0.0
2040400110,0.0
2040379750,0.0
2040379760,0.0
2040363700,0.0
2040363710,0.0
2040007940,0.0
2040008490,0.0
2040543090,0.0
2040543160,0.0
2040555600,0.0
2040555780,0.0
2040548700,0.0
2040548500,0.0
2040539930,0.0036
2040540100,0.0035
2040008500,0.0
2040009230,0.0
2040012730,0.0059
2040014550,0.0
2040016230,0.0056
2040018240,0.0
2040018360,0.0
2040018370,0.0
2040018460,0.0
2040018470,0.0
2040018840,0.0
2040018850,0.0
2040019150,0.0
2040019160,0.0
2040020320,0.0
2040021030,0.0
2040021040,0.0
2040022150,0.0
2040022160,0.0
2040023010,0.0043
2040023020,0.0
2040024170,0.0
2040024180,0.0
2040024230,0.0
2040026030,0.0
2040026060,0.0
2040026070,0.0
2040026550,0.0
2040026560,0.0
2040026920,0.0
2040026930,0.0
2040027320,0.0
2040027330,0.0
2040028220,0.0
2040028310,0.0
2040028320,0.0
2040028660,0.0
2040028670,0.0
2040029940,0.0
2040029950,0.0
2040030060,0.0
2040030070,0.0
2040030090,0.0
2040030100,0.0005
2040030110,0.0038
2040031060,0.0
2040031070,0.0
2040031490,0.0
2040031500,0.0
2040033320,0.0
2040033330,0.0
2040033480,0.0132
2040037990,0.0034
2040039390,0.0
2040039400,0.0
2040039590,0.0
2040039600,0.0
2040041120,0.0
2040041130,0.0
2040041180,0.0
2040041190,0.0
2040041390,0.0
2040041420,0.0
2040041430,0.0
2040041840,0.0
2040041850,0.0
2040042370,0.0
2040042380,0.0
2040043720,0.0
2040043730,0.0
2040045150,0.0
2040046500,0.0
2040047500,0.0
2040048590,0.0
2040048790,0.0
2040054200,0.0
2040056060,0.0
2040056770,0.0
2040057170,0.1148
2040059370,0.0
2040059450,0.0
2040059500,0.5453
2040059510,0.5793
2040062160,0.7879
2040062920,0.3666
2040065840,0.0
2040065960,0.0
2040065970,0.0
2040066030,0.0
2040066040,0.0
2040066340,0.0
2040066350,0.0
2040066490,0.0
2040066500,0.0
2040066850,0.0
2040067280,0.0
2040067290,0.0
2040067570,0.0
2040067580,0.0
2040067650,0.0
2040067660,0.0
2040067740,0.0
2040067750,0.0
2040068680,0.0
2040309610,0.0
2040309560,0.0
2040292580,0.0
2040292690,0.0
2040288980,0.0
2040289120,0.0
2040315950,0.0
2040315940,0.0
2040068690,0.0
2040068710,0.0
2040068720,0.0
2040069150,0.0494
2040069160,0.0019
2040070050,0.0005
2040070060,0.0
2040070510,0.0
2040070520,0.0
2040071190,0.0
2040071260,0.0
2040071270,0.0
2040071690,0.0
2040071700,0.0
2040072590,0.0
2040072600,0.0
2040072920,0.0
2040072930,0.0
2040073570,0.0
2040828790,0.0
2040828780,0.0
2040816860,0.0
2040816870,0.0
2040816390,0.0
2040816320,0.0
2040785900,0.0
2040785890,0.0
2040073580,0.0
2040075160,0.0
2040075170,0.0
2040077470,0.0
2040077480,0.0
2040077570,0.0
2040077580,0.0
2040078500,0.0
2040078510,0.0
2040078740,0.0
2040078750,0.0
2040078760,0.0
2040079310,0.0
2040079320,0.0
2040081250,0.0
2040081260,0.0
2040084120,0.0
2040084130,0.0
2040085500,0.0
2040085510,0.0
2040085520,0.0
2040085530,0.0
2040085540,0.0
2040085550,0.0
2040085560,0.0
2040085570,0.0
2040085580,0.0
2040085590,0.0
2040085620,0.0
2040085630,0.0
2040085640,0.0
2040085650,0.0
2040085660,0.0
2040085670,0.0
2040085690,0.0
2040085700,0.0
2040085710,0.0
2040085720,0.0
2040085730,0.0
2040085740,0.0
2040085750,0.0
2040085760,0.0
2040085780,0.0
2040085820,0.0
2040085830,0.0
2040085850,0.0
2040085880,0.0
2040085930,0.0
2040085940,0.0
2040085960,0.0
2040085990,0.0
2040086100,0.0
2040086170,0.0
2040086240,0.0
2040086280,0.0
2040086310,0.0
2040086320,0.0
2040086330,0.0
2040086460,0.0
2040086740,0.0
2040086930,0.0
9040000010,0.6722
9040000590,0.9986
9040000600,0.3785
9040001020,0.999
9040001030,0.4327
9040003270,0.9892
9040003280,0.6687
9040003610,0.9867
9040003620,0.8216
9040005280,0.9616
9040005760,1.0
9040005770,0.8911
9040005880,1.0
9040005890,0.7351
9040008450,0.9888
9040008460,0.6001
9040009880,0.9824
9040009890,0.1915
9040010370,0.3517
9040010410,1.0
9040010430,0.5928
9040010550,0.9997
9040010560,0.7989
9040011740,1.0
9040011750,0.9227
9040012040,1.0
9040012050,0.8923
9040013780,0.6684
9040014800,0.9697
9040014810,0.4554
9040015210,0.9269
9040015220,0.8292
9040016100,0.9913
9040016110,0.5063
9040017460,0.9531
9040017470,0.4657
9040018060,0.2541
7040000010,0.0
7040005410,0.0
7040005420,0.0
7040006390,0.0
7040006400,0.0
7040007380,0.0
7040007390,0.0
7040007830,0.0
7040007840,0.0
7040008710,0.0
7040707810,0.0
7040707710,0.0
7040632220,0.0
7040632150,0.0
7040608130,0.0
7040607990,0.0
7040585120,0.0
7040585110,0.0
7040008720,0.0
7040013170,0.0
7040013180,0.0
7040013550,0.0
7040013560,0.0
7040014040,0.0
7040014050,0.0
7040014200,0.0
7040014210,0.0
7040014250,0.0
7040014930,0.0042
7040394690,0.0035
7040394680,0.0
7040395190,0.0
7040395340,0.0
7040379430,0.0198
7040379310,0.0
7040388580,0.0
7040388740,0.0
7040014940,0.011
7040016260,0.0222
7040016270,0.0889
7040019010,0.0376
7040019020,0.0157
7040019190,0.0949
7040019200,0.0883
7040020090,0.1151
7040020100,0.2083
7040021430,0.0
7040021550,0.0
7040021560,0.0
7040021620,0.0
7040021630,0.0
7040021690,0.0
7040021700,0.0
7040021740,0.0
7040021750,0.0
7040022240,0.0
7040192420,0.0
7040192560,0.0
7040194860,0.0046
7040194980,0.0
7040256540,0.0007
7040256690,0.0
7040282770,0.0
7040282720,0.0086
7040022250,0.0
7040022270,0.0
7040022280,0.0
7040022840,0.0
7040022850,0.0
7040024290,0.0
7040024300,0.0
7040024580,0.0
7040024590,0.0
7040024600,0.0
7040024830,0.0
7040024840,0.0
7040024890,0.0
7040024900,0.0
7040025090,0.0
7040025100,0.0
7040025560,0.0
7040025570,0.0
7040027430,0.0
7040028070,0.0
7040028080,0.0
7040028410,0.0
7040028420,0.0
7040028670,0.0
7040028680,0.0
7040029000,0.0
7040029010,0.0
7040029460,0.0
7040031660,0.0
7040031670,0.0
7040031710,0.0
7040031720,0.0
7040032940,0.0
7040032950,0.0
7040033110,0.0
7040033120,0.0
7040033480,0.0
7040034520,0.0
7040374800,0.0
7040374950,0.0
7040402320,0.0
7040402430,0.0
7040426310,0.0
7040426320,0.0
7040392650,0.0
7040392520,0.0
7040034530,0.0
7040038340,0.0
7040039620,0.0
7040039630,0.0
7040039870,0.0
7040039880,0.0
7040041050,0.0
7040041060,0.0
7040041400,0.0
7040041410,0.0
7040042040,0.0
7040043090,0.0
7040043100,0.0
7040043160,0.0
7040043170,0.0
7040045890,0.0
7040045900,0.0
7040046590,0.0
7040046600,0.0
7040046750,0.0
7040047060,0.0
7040741770,0.0
7040741760,0.0
7040686540,0.0
7040686450,0.0
7040612840,0.0
7040612640,0.0
7040569640,0.0
7040569650,0.0
7040047070,0.0
7040047840,0.0
7040047850,0.0
7040047860,0.0
7040047970,0.0
7040047980,0.0
7040048300,0.0
7040048310,0.0
7040048410,0.0
7040048420,0.0
7040049270,0.0
7040049280,0.0
7040049990,0.0
7040050000,0.0
7040050640,0.0
7040050650,0.0
7040050920,0.0
7040050930,0.0
7040054660,0.0
7040054670,0.0
7040055630,0.0
7040055710,0.0
7040057510,0.0
7040059430,0.0
7040059690,0.0
7040059960,0.0
7040059990,0.0
7040064730,0.0
7040065050,0.0
7040065090,0.0
7040065760,0.0
7040069860,0.0
7040070790,0.0
7040072800,0.0
7040073620,0.0
7040073630,0.0
7040073640,0.0
7040073660,0.0
7040073690,0.0
7040073710,0.0
7040073720,0.0
7040073780,0.0
7040073830,0.0
7040073870,0.0
7040074080,0.0
7040074540,0.0
6040000010,0.0
6040000740,0.0009
6040000750,0.0
6040004470,0.0
6040075390,0.0
6040075410,0.0
6040084750,0.0
6040084790,0.0006
6040102250,0.0002
6040102330,0.0
6040134450,0.0
6040134460,0.0
6040004480,0.0
6040004870,0.0
6040004880,0.0
6040005180,0.0
6040005190,0.0
6040005490,0.0
6040005500,0.0
6040006470,0.0
6040006480,0.0
6040006540,0.0
6040007000,0.0
6040239720,0.0
6040239820,0.0
6040262220,0.0
6040262110,0.0
6040285930,0.0
6040285990,0.0009
6040280410,0.0006
6040280400,0.0
6040007010,0.0
6040007950,0.0
6040344540,0.0
6040344660,0.0
6040345180,0.0
6040345000,0.0
6040476790,0.0
6040476800,0.0
6040527670,0.0
6040527680,0.0
6040007960,0.0
6040008320,0.0
6040009760,0.0
6040334790,0.0
6040334800,0.0
6040372330,0.0
6040372340,0.0
6040389870,0.0
6040389860,0.0
6040401900,0.0
6040401890,0.0
6040009770,0.0
6040011780,0.0
6040510750,0.0
6040510890,0.0
6040562020,0.0
6040562010,0.0
6040595200,0.0
6040595210,0.0
6040639920,0.0
6040639910,0.0
6040011790,0.0
6040012580,0.0
6040012590,0.0
6040012790,0.0
6040012800,0.0
6040013420,0.0
6040013430,0.0
6040013750,0.0
6040013760,0.0
6040014330,0.0
6040015560,0.0
6040015570,0.0
6040015940,0.0
6040015950,0.0
6040016720,0.0
6040016730,0.0
6040016760,0.0
6040016770,0.0
6040016970,0.0
6040870380,0.0
6040870370,0.0
6040814820,0.0
6040814830,0.0
6040752460,0.0
6040752470,0.0
6040709810,0.0
6040709820,0.0
6040016980,0.0
6040017370,0.0
6040017380,0.0
6040017390,0.0
6040017530,0.0
6040017540,0.0
6040017970,0.0
6040017980,0.0
6040018280,0.0
6040018290,0.0
6040018850,0.0
6040933820,0.0
6040933800,0.0
6040913910,0.0016
6040913900,0.0
6040877660,0.0454
6040877590,0.0
6040862860,0.0518
6040862810,0.0003
6040018860,0.0
6040019090,0.0117
6040019100,0.0
6040020000,0.0027
6040020010,0.0
6040020950,0.0
6040020960,0.0
6040021210,0.0897
6040021220,0.0
6040021870,0.1034
6040023980,0.1293
6040023990,0.0803
6040024060,0.0556
6040024070,0.0854
6040025130,0.0021
6040025140,0.0076
6040025410,0.022
6040025420,0.0566
6040026140,0.0051
6040026750,0.0
6040026760,0.0056
6040026990,0.0
6040027000,0.0063
6040028290,0.0012
6040028300,0.0
6040029040,0.0
6040029050,0.0
6040029280,0.0065
6040032290,0.0
6040034810,0.0
6040035460,0.0
6040035990,0.0481
6040040020,0.0
6040040110,0.0
6040040460,0.0001
6040040470,0.0031
6040040500,0.0
6040040510,0.0
6040040530,0.0
3040000010,0.0
3040001840,0.0
3040203170,0.0
3040203310,0.0
3040387130,0.0
3040386960,0.0
3040481930,0.0
3040481940,0.0
3040496590,0.0
3040496490,0.0
3040001850,0.0
3040002000,0.0
3040002010,0.0
3040002560,0.0
3040002570,0.0
3040002680,0.0
3040002690,0.0
3040002870,0.0
3040002880,0.0
3040003790,0.0
3040004740,0.0
3040216320,0.0
3040215990,0.0
3040369320,0.0
3040369500,0.0
3040483880,0.0
3040483980,0.0
3040679750,0.0
3040679760,0.0
3040004750,0.0
3040005240,0.0
3040005440,0.0
3040005450,0.0
3040006250,0.0
3040006260,0.0
3040007880,0.0
3040007890,0.0
3040008610,0.0
3040008620,0.0
3040008670,0.0
3040009130,0.0
3040264560,0.0
3040264710,0.0
3040299300,0.0
3040299510,0.0
3040411580,0.0
3040411570,0.0
3040441670,0.0
3040441450,0.0
3040009140,0.0
3040009320,0.0
3040009670,0.0016
3040009680,0.0
3040010470,0.0005
3040010480,0.0
3040010550,0.0
3040010560,0.0
3040010910,0.0
3040010920,0.0
3040011770,0.0
3040012270,0.0
3040013900,0.0
3040015900,0.0
3040017570,0.0
3040017830,0.0
3040020950,0.0
3040020970,0.4676
3040022480,0.0
3040024010,0.0
3040024180,0.0
3040024310,0.0
3040024350,0.0
