time,gsfc_tws,gsfc_minus_res,reservoir,chirps_cum_cm,csr_tws,csr_minus_res,gsfc_tws_paired,csr_tws_paired
2005-08-01,0.6254868979844045,-3.0851674541066783,3.710654352091083,7.517021240824951,-0.9294385678096209,-4.640092919900706,0.6254868979844045,-0.9294385678096209
2005-09-01,-17.81215290507919,-21.04125903669061,3.2291061316114202,9.072625982922311,-4.746009023429097,-7.975115155040517,-17.81215290507919,-4.746009023429097
2005-10-01,-15.830086810885534,-21.67271663332826,5.8426298224427295,11.695162197720732,5.514476193543408,-0.3281536288993218,-15.830086810885534,5.514476193543408
2005-11-01,-32.04305275754859,-40.59575032003329,8.552697562484704,8.519762635208275,-1.1604330394790703,-9.71313060196377,-32.04305275754859,-1.1604330394790703
2005-12-01,-29.552513889515993,-38.28185985551011,8.729345965994126,5.26419411890792,-7.868196220307253,-16.59754218630138,-29.552513889515993,-7.868196220307253
2006-01-01,-18.827710516142478,-25.979957816138857,7.152247299996382,1.6427773026288583,-23.88075702071469,-31.033004320711076,-18.827710516142478,-23.88075702071469
2006-02-01,-34.464808885249646,-40.56626320912735,6.101454323877702,-2.159736175981402,-28.150825454808036,-34.25227977868574,-34.464808885249646,-28.150825454808036
2006-03-01,-55.84104801447562,-57.849116937264775,2.0080689227891497,-5.4386460275056425,-26.235248404487837,-28.243317327276987,-55.84104801447562,-26.235248404487837
2006-04-01,-57.454283614220934,-52.714997379005666,-4.739286235215271,-7.4113579219554095,-31.429649447486852,-26.690363212271585,-57.454283614220934,-31.429649447486852
2006-05-01,-72.17573448894107,-64.00402053070053,-8.171713958240556,-6.851361693895301,-44.33179978139376,-36.16008582315321,-72.17573448894107,-44.33179978139376
2006-06-01,-66.66102897221032,-57.27174042798022,-9.389288544230089,-8.4457700083772,-52.32088214916811,-42.931593604938016,-66.66102897221032,-52.32088214916811
2006-07-01,-48.21499803252437,-37.28291702090088,-10.932081011623492,-6.4518741050775095,-43.263204124842304,-32.331123113218815,-48.21499803252437,-43.263204124842304
2006-08-01,-36.747528282359895,-24.251168049439052,-12.496360232920841,-5.9018490125034475,-14.639476346946553,-2.143116114025712,-36.747528282359895,-14.639476346946553
2006-09-01,-31.175363772832306,-19.09241147276651,-12.082952300065795,7.1627735038532885,-3.141197470732363,8.941754829333432,-31.175363772832306,-3.141197470732363
2006-10-01,-12.161447952381874,-3.330417001612355,-8.831030950769518,7.056694928791727,12.486946302392523,21.317977253162038,-12.161447952381874,12.486946302392523
2006-11-01,-7.403768727874735,1.3129877911551764,-8.71675651902991,3.995050631711076,-9.284752742371111,-0.5679962233411998,-7.403768727874735,-9.284752742371111
2006-12-01,1.181621196994124,9.966850619714332,-8.785229422720207,2.613510509425686,-13.173182849352719,-4.387953426632514,1.181621196994124,-13.173182849352719
2007-01-01,29.709758043225975,38.16654914169509,-8.456791098469129,1.6584422371701582,13.776820776638642,22.233611875107773,29.709758043225975,13.776820776638642
2007-02-01,9.601500261046272,17.519578550695357,-7.9180782896490856,-1.4882706705144773,4.334683272974285,12.252761562623371,9.601500261046272,4.334683272974285
2007-03-01,-3.1421859121104565,5.2338729299459805,-8.376058842056437,-4.914285611589091,5.234413724898313,13.610472566954751,-3.1421859121104565,5.234413724898313
2007-04-01,-15.23951370212159,-4.741802028310505,-10.497711673811084,-6.555186451930026,-13.798296958123643,-3.300585284312559,-15.23951370212159,-13.798296958123643
2007-05-01,-39.480365161413836,-26.55599095792283,-12.924374203491002,-3.3216135640729556,-29.07219795898373,-16.14782375549273,-39.480365161413836,-29.07219795898373
2007-06-01,-28.193817988789537,-15.901681281839835,-12.29213670694971,2.5264052772589074,-20.145041655126235,-7.852904948176522,-28.193817988789537,-20.145041655126235
2007-07-01,-12.66182526887238,-3.0463332319367256,-9.615492036935654,10.42773487942122,0.770935098255996,10.38642713519165,-12.66182526887238,0.770935098255996
2007-08-01,-4.101754967886889,0.9700519275214744,-5.071806895408365,14.329358667357981,14.447862195114702,19.519669090523067,-4.101754967886889,14.447862195114702
2007-09-01,25.477330134020793,25.25764711119359,0.21968302282720237,19.366945843635907,30.97910455993201,30.75942153710481,25.477330134020793,30.97910455993201
2007-10-01,14.799520648224116,12.3141160621287,2.4854045860954135,16.78054917743933,24.684409691703724,22.19900510560831,14.799520648224116,24.684409691703724
2007-11-01,14.53464391394508,12.454560622725529,2.080083291219553,13.607016250257082,5.07631592471871,2.996232633499158,14.53464391394508,5.07631592471871
2007-12-01,-12.855782847806152,-14.51464247299653,1.6588596251903793,9.765838023364937,-14.493815911253856,-16.15267553644424,-12.855782847806152,-14.493815911253856
2008-01-01,6.203805298550836,7.766060951002561,-1.562255652451724,6.7410807733758284,2.093085286333879,3.6553409387856033,6.203805298550836,2.093085286333879
2008-02-01,-5.448327251236078,-2.575986762227755,-2.8723404890083244,3.003791434720865,-9.006196110924815,-6.133855621916491,-5.448327251236078,-9.006196110924815
2008-03-01,-16.680356495484897,-12.543114022255297,-4.137242473229601,-0.9287091312343506,-22.0914141342019,-17.9541716609723,-16.680356495484897,-22.0914141342019
2008-04-01,-21.60101685404879,-14.491005791181934,-7.110011062866856,-2.7506399629904474,-41.32543004265827,-34.215418979791416,-21.60101685404879,-41.32543004265827
2008-05-01,-27.11843193306877,-17.835664651836435,-9.282767281232333,-3.009752321992071,-45.15750517313642,-35.87473789190409,-27.11843193306877,-45.15750517313642
2008-06-01,-54.97885411317668,-43.26327816018702,-11.715575952989658,-5.316390247364542,-47.59720564779,-35.88162969480034,-54.97885411317668,-47.59720564779
2008-07-01,-2.2691333410985903,10.005897121552177,-12.275030462650768,1.634897186736856,-6.381329148842213,5.893701313808555,-2.2691333410985903,-6.381329148842213
2008-08-01,14.174229356879271,26.370466450730824,-12.196237093851556,13.251429054665177,5.499072897863809,17.695309991715362,14.174229356879271,5.499072897863809
2008-09-01,84.98689933791829,89.09208256756358,-4.105183229645298,24.130684445142528,79.74817792920938,83.85336115885467,84.98689933791829,79.74817792920938
2008-10-01,95.1401264906911,83.08514866637873,12.0549778243124,23.162178101844926,76.67404951746532,64.6190716931529,95.1401264906911,76.67404951746532
2008-11-01,44.82033676810983,29.772758597395363,15.047578170714463,19.76271596754887,38.91796774702163,23.87038957630717,44.82033676810983,38.91796774702163
2008-12-01,54.49150134679994,38.14334540909697,16.348155937702966,15.914251804951238,32.80743851530185,16.45928257759889,54.49150134679994,32.80743851530185
2009-01-01,48.32915954432969,32.34068010140362,15.988479442926073,12.399687704478971,18.30480435229884,2.316324909372771,48.32915954432969,18.30480435229884
2009-02-01,29.201801046632013,13.977206628726911,15.224594417905104,8.809738167495647,-5.476429234126168,-20.701023652031267,29.201801046632013,-5.476429234126168
2009-03-01,10.72362656051908,-3.581075022364338,14.304701582883418,5.142831817775145,-4.494819619445076,-18.799521202328492,10.72362656051908,-4.494819619445076
2009-04-01,-0.507766242982495,-10.660552862181499,10.152786619199007,2.396809397699726,-15.225398361572015,-25.378184980771028,-0.507766242982495,-15.225398361572015
2009-05-01,-6.620208308052347,-11.400508523815713,4.780300215763369,3.873764728703843,-16.91842805334355,-21.698728269106915,-6.620208308052347,-16.91842805334355
2009-06-01,-9.576004951421625,-12.264825028321034,2.6888200768994075,3.3082793935845105,-10.075643872618132,-12.764463949517541,-9.576004951421625,-10.075643872618132
2009-07-01,-24.940689772968945,-25.959130754029797,1.0184409810608532,1.2025539841066881,-27.37082605732244,-28.389267038383295,-24.940689772968945,-27.37082605732244
2009-08-01,-45.57850146308472,-44.22017434198326,-1.3583271211014571,-0.3820059200596142,-23.660854134477713,-22.302527013376256,-45.57850146308472,-23.660854134477713
2009-09-01,-8.080440494101357,-6.510686920204422,-1.5697535738969361,8.384674060053142,1.313396192722976,2.8831497666199124,-8.080440494101357,1.313396192722976
2009-10-01,25.661881718127745,26.181809536345277,-0.5199278182175289,8.447805184299554,21.50138181916341,22.02130963738094,25.661881718127745,21.50138181916341
2009-11-01,8.380456707167413,8.880800406771135,-0.5003436996037217,5.274674449186101,4.913199204835873,5.413542904439594,8.380456707167413,4.913199204835873
2009-12-01,39.81459730864086,40.009968389471226,-0.19537108083035878,5.1585444737902595,16.43044647668782,16.625817557518175,39.81459730864086,16.43044647668782
2010-01-01,42.92392616463192,42.56536512958771,0.3585610350442109,3.1548777055785484,8.234590294744491,7.876029259700279,42.92392616463192,8.234590294744491
2010-02-01,46.96195477441607,46.02844085788915,0.9335139165269183,1.9265450716955925,18.785197302954337,17.851683386427414,46.96195477441607,18.785197302954337
2010-03-01,7.302531308613625,5.871595344896922,1.4309359637167052,-1.37777078219213,20.800522623022808,19.369586659306105,7.302531308613625,20.800522623022808
2010-04-01,0.4140711380116722,-1.2137200072674263,1.627791145279098,1.1833074325437218,15.79481401970045,14.16702287442135,0.4140711380116722,15.79481401970045
2010-05-01,2.7772689386901965,0.6819145295330623,2.095354409157135,1.6287990309705023,-8.140761975367555,-10.23611638452469,2.7772689386901965,-8.140761975367555
2010-06-01,-2.964786045884841,-2.939867993194964,-0.024918052689876822,2.7727330278566114,-14.178561181765115,-14.153643129075236,-2.964786045884841,-14.178561181765115
2010-07-01,84.50161215596003,66.03649963136914,18.465112524590904,19.036674797312322,100.11142639372164,81.64631386913074,84.50161215596003,100.11142639372164
2010-08-01,61.117221248802004,49.48662109645774,11.630600152344272,16.893777987409518,69.63647319425235,58.00587304190807,61.117221248802004,69.63647319425235
2010-09-01,61.220931908288854,48.03607899275346,13.184852915535396,29.765295863075448,58.267740082130686,45.08288716659529,61.220931908288854,58.267740082130686
2010-10-01,52.29427699228326,34.135579583999494,18.15869740828377,26.49453614639957,65.15655399178304,46.997856583499264,52.29427699228326,65.15655399178304
2010-11-01,32.471860261469615,17.178373541664843,15.293486719804767,22.641610648694883,15.520425764151858,0.2269390443470947,32.471860261469615,15.520425764151858
2010-12-01,27.107657711018366,10.88651530812277,16.221142402895598,18.668196958725932,14.115034439052549,-2.1061079638430495,27.107657711018366,14.115034439052549
2011-01-01,,,,15.523172742304002,,,,
2011-02-01,-20.859673279074414,-34.009051022326176,13.149377743251769,11.546366337573664,6.584050283988996,-6.565327459262774,-20.859673279074414,6.584050283988996
2011-03-01,15.102297732991309,1.8118051757827802,13.29049255720853,7.728271875640512,6.995505635706816,-6.294986921501715,15.102297732991309,6.995505635706816
2011-04-01,-15.969207894486939,-26.434572260164146,10.465364365677214,4.311934200454034,-9.34790781546192,-19.813272181139133,-15.969207894486939,-9.34790781546192
2011-05-01,-18.442619721796607,-22.592374511931574,4.149754790134968,1.6543740632038184,-37.027188596959746,-41.17694338709472,-18.442619721796607,-37.027188596959746
2011-06-01,,,,0.9746798601282568,,,,
2011-07-01,-36.85010728220649,-37.5232041987869,0.6730969165804199,5.640168457904071,-7.267146660663041,-7.9402435772434625,-36.85010728220649,-7.267146660663041
2011-08-01,-46.78936748003676,-44.893650074466464,-1.8957174055702912,4.539351141101175,-17.780595650630122,-15.884878245059832,-46.78936748003676,-17.780595650630122
2011-09-01,-44.737271402146156,-41.16167790265292,-3.5755934994932357,4.850825022128167,-21.92827846571201,-18.352684966218774,-44.737271402146156,-21.92827846571201
2011-10-01,-39.892618184172036,-35.2994589072323,-4.593159276939748,3.6991376406118355,-28.511787033015302,-23.918627756075555,-39.892618184172036,-28.511787033015302
2011-11-01,-29.208218739615585,-23.39826487322821,-5.809953866387374,0.09537274089845511,,,-29.208218739615585,
2011-12-01,-33.84414999532479,-27.458747730387206,-6.385402264937588,-2.520893335245004,-29.327311340172734,-22.94190907523515,-33.84414999532479,-29.327311340172734
2012-01-01,-44.75123496810907,-35.90813703573386,-8.84309793237522,-6.019368028752602,-31.921167079413173,-23.078069147037947,-44.75123496810907,-31.921167079413173
2012-02-01,-23.817168859179173,-15.916890835897876,-7.900278023281294,-5.321161360316631,-19.951883555452586,-12.051605532171289,-23.817168859179173,-19.951883555452586
2012-03-01,-27.268921116840485,-20.60916999660162,-6.659751120238861,-8.099606459667745,-32.0956433065724,-25.435892186333533,-27.268921116840485,-32.0956433065724
2012-04-01,-41.108579380509674,-32.83801621697715,-8.270563163532511,-10.107832095160791,-47.50035382547295,-39.22979066194045,-41.108579380509674,-47.50035382547295
2012-05-01,,,,-10.117225547674659,,,,
2012-06-01,-68.37457325021306,-53.562733249655025,-14.811840000558043,-9.280511020402432,-38.89915737461361,-24.08731737405556,-68.37457325021306,-38.89915737461361
2012-07-01,-56.834367650280775,-40.235351204251536,-16.59901644602925,-8.839991258163398,-42.1267618053321,-25.527745359302862,-56.834367650280775,-42.1267618053321
2012-08-01,-48.68198193897232,-30.46751936980797,-18.21446256916434,-8.335332776368668,-41.89167247608562,-23.677209906921274,-48.68198193897232,-41.89167247608562
2012-09-01,-34.34447613349228,-15.612299604280377,-18.732176529211916,-5.923595083050616,-33.56320336613693,-14.831026836925021,-34.34447613349228,-33.56320336613693
2012-10-01,,,,-8.133617997137204,,,,
2012-11-01,-53.68317673634958,-35.21557590347361,-18.46760083287595,-10.296024363079868,-49.60114873198892,-31.13354789911297,-53.68317673634958,-49.60114873198892
2012-12-01,-49.412530974938676,-26.39697715510281,-23.01555381983586,-13.944417053511852,-37.90847691270782,-14.892923092871955,-49.412530974938676,-37.90847691270782
2013-01-01,-50.54917081533776,-26.807106547043745,-23.74206426829402,-15.27079810999905,-54.49230197339183,-30.750237705097828,-50.54917081533776,-54.49230197339183
2013-02-01,-44.19402246126604,-21.338083376653223,-22.855939084612807,-18.921328045098097,-73.10100271968389,-50.24506363507107,-44.19402246126604,-73.10100271968389
2013-03-01,,,,-22.599115131730265,,,,
2013-04-01,-75.0963359364631,-47.13651175397254,-27.959824182490586,-24.71457927509429,-52.41522245648448,-24.45539827399389,-75.0963359364631,-52.41522245648448
2013-05-01,-47.096802258371795,-18.501192554023344,-28.595609704348462,-22.20577729352139,-54.08080857049246,-25.485198866143996,-47.096802258371795,-54.08080857049246
2013-06-01,-39.4879675022396,-11.257103761084466,-28.230863741155137,-20.345875414176366,-56.232206185495635,-28.001342444340498,-39.4879675022396,-56.232206185495635
2013-07-01,-43.948392134219894,-15.352588991498065,-28.59580314272184,-18.038326208140294,-55.18079711543449,-26.584993972712653,-43.948392134219894,-55.18079711543449
2013-08-01,,,,-17.5649496925565,,,,
2013-09-01,,,,4.208711267771931,,,,
2013-10-01,29.388360035752843,40.071779539474115,-10.683419503721275,3.870113863773133,19.87709004331078,30.560509547032048,29.388360035752843,19.87709004331078
2013-11-01,42.62378011628547,53.06626212613408,-10.442482009848606,2.8375173578286805,10.173767579805052,20.616249589653652,42.62378011628547,10.173767579805052
2013-12-01,44.84437783597373,53.80887783749011,-8.964500001516376,3.2296231727170324,12.266018761359017,21.230518762875395,44.84437783597373,12.266018761359017
2014-01-01,48.9596072356473,55.763971541026734,-6.8043643053794325,0.10725141831250598,12.351615448511348,19.15597975389078,48.9596072356473,12.351615448511348
2014-02-01,,,,-3.5303780323828153,,,,
2014-03-01,59.23154232424423,64.7836929900866,-5.552150665842382,-5.947062260011903,13.012653131321242,18.56480379716362,59.23154232424423,13.012653131321242
2014-04-01,11.318807745178452,17.215594093552806,-5.896786348374349,-8.556175526662372,-15.440358571754196,-9.543572223379845,11.318807745178452,-15.440358571754196
2014-05-01,11.566638667570844,20.01914316687863,-8.452504499307782,-6.373640033860123,-25.29584629402305,-16.843341794715272,11.566638667570844,-25.29584629402305
2014-06-01,-20.884851800494378,-10.160829365793376,-10.724022434701004,-4.96755250324771,-41.83272842678109,-31.108705992080093,-20.884851800494378,-41.83272842678109
2014-07-01,,,,-4.454068167770885,,,,
2014-08-01,-21.590228165665444,-9.546662664869526,-12.043565500795914,-3.7038151927447522,-21.873060639969758,-9.829495139173849,-21.590228165665444,-21.873060639969758
2014-09-01,-3.374337741804448,7.673446854375638,-11.047784596180088,13.03971932195213,16.141352640801163,27.189137236981246,-3.374337741804448,16.141352640801163
2014-10-01,25.64768254001316,31.39514101710066,-5.7474584770875055,12.604370787410314,7.659651992678721,13.407110469766227,25.64768254001316,7.659651992678721
2014-11-01,26.338447220060594,30.302052048375675,-3.963604828315077,12.435887696655463,12.259067489078403,16.222672317393478,26.338447220060594,12.259067489078403
2014-12-01,,,,10.267810099742144,,,,
2015-01-01,83.32294402470723,83.95162423130644,-0.6286802065992291,8.537745182543825,37.889044469414834,38.51772467601407,83.32294402470723,37.889044469414834
2015-02-01,80.6797272290875,79.80279049533716,0.8769367337503485,5.841917852334362,33.67903519047489,32.80209845672455,80.6797272290875,33.67903519047489
2015-03-01,82.6236957327624,80.4232498402665,2.2004458924959156,6.39884622117898,48.404992902591495,46.204547010095574,82.6236957327624,48.404992902591495
2015-04-01,80.92001023154975,74.96461401416988,5.955396217379859,9.32145966325956,56.40628214189657,50.45088592451671,80.92001023154975,56.40628214189657
2015-05-01,85.62772144789056,80.8765633428892,4.751158105001346,16.917383983048328,,,85.62772144789056,
2015-06-01,,,,20.712580947418243,,,,
2015-07-01,46.398293372576276,45.85770078455743,0.540592588018846,18.092709431551096,63.68600776099486,63.14541517297603,46.398293372576276,63.68600776099486
2015-08-01,-16.423659556220677,-14.036361917540221,-2.3872976386804585,17.35731302794095,-5.801581004107361,-3.4142833654269076,-16.423659556220677,-5.801581004107361
2015-09-01,-15.356392428912084,-12.25849188717231,-3.0979005417397736,20.187953884098174,-0.9070389874710391,2.1908615542687357,-15.356392428912084,-0.9070389874710391
2015-10-01,,,,23.894231268871565,,,,
2015-11-01,,,,21.172133474165875,,,,
2015-12-01,45.55143173295222,47.53779630664209,-1.9863645736898796,17.770330451001332,14.05797313908428,16.04433771277416,45.55143173295222,14.05797313908428
2016-01-01,51.68996506603252,53.9160461566316,-2.2260810905990884,15.572444091377845,6.0850448314015235,8.31112592200061,51.68996506603252,6.0850448314015235
2016-02-01,36.67831885897604,39.60488125042431,-2.9265623914482757,11.581822604194585,4.16670361120597,7.093266002654246,36.67831885897604,4.16670361120597
2016-03-01,32.60013699876019,36.19891482829648,-3.5987778295362958,11.995968469455367,12.781344168990088,16.380121998526388,32.60013699876019,12.781344168990088
2016-04-01,,,,11.279542885036026,,,,
2016-05-01,-8.420428289681231,0.7974443964699764,-9.217872686151209,16.488167837205555,-10.21021455515194,-0.9923418690007274,-8.420428289681231,-10.21021455515194
2016-06-01,-22.618698152278906,-13.294899856260825,-9.323798296018087,17.804536702332488,-8.022949233674856,1.3008490623432298,-22.618698152278906,-8.022949233674856
2016-07-01,-41.021703380154236,-29.661057289896696,-11.36064609025754,16.578138508385518,-20.40388647854045,-9.043240388282912,-41.021703380154236,-20.40388647854045
2016-08-01,8.055252802900302,21.095508790194256,-13.040255987293952,24.145980055416054,-4.9390826794224045,8.10117330787155,8.055252802900302,-4.9390826794224045
2016-09-01,,,,26.385043600357793,,,,
2016-10-01,,,,25.49919781345724,,,,
2016-11-01,1.631525239341993,10.517679938546621,-8.886154699204628,25.892254656065035,3.5957363820882966,12.481891081292922,1.631525239341993,3.5957363820882966
2016-12-01,55.97829590383009,63.769554341435494,-7.791258437605403,23.12139172483529,-2.7131492327519675,5.0781092048534315,55.97829590383009,-2.7131492327519675
2017-01-01,37.030082359840094,46.280902746410135,-9.250820386570055,19.772083167416966,16.89529556797175,26.146115954541816,37.030082359840094,16.89529556797175
2017-02-01,,,,16.02711052203894,,,,
2017-03-01,-9.149341758997032,0.175814460169492,-9.325156219166521,15.672251546060256,2.001260199248606,11.32641641841513,-9.149341758997032,2.001260199248606
2017-04-01,3.091959939051182,13.68288653910073,-10.590926600049547,14.790882768707739,-30.021348759090966,-19.43042215904142,3.091959939051182,-30.021348759090966
2017-05-01,-22.124745699720062,-9.445101427954542,-12.679644271765522,15.299866507118818,-17.86089285792345,-5.181248586157926,-22.124745699720062,-17.86089285792345
2017-06-01,-58.10849722985085,-44.734452894933426,-13.374044334917425,14.979343203099631,-55.72070892995389,-42.346664595036465,-58.10849722985085,-55.72070892995389
2017-07-01,,,,13.001423173729247,,,,
2017-08-01,,,,13.971566417385326,,,,
2017-09-01,,,,19.496107736628517,,,,
2017-10-01,,,,22.427352149624003,,,,
2017-11-01,,,,19.145795046038703,,,,
2017-12-01,,,,16.988063396551983,,,,
2018-01-01,,,,14.265690543531743,,,,
2018-02-01,,,,11.259770673004438,,,,
2018-03-01,,,,7.2917483280755215,,,,
2018-04-01,,,,8.013431542631055,,,,
2018-05-01,,,,6.741959709519075,,,,
2018-06-01,-46.80096672710712,-28.429119901351847,-18.371846825755274,11.607672976845993,-38.28189814249196,-19.91005131673668,-46.80096672710712,-38.28189814249196
2018-07-01,-26.206171225249737,-7.973205774289225,-18.232965450960506,9.951015691385765,-9.163028736801477,9.069936714159027,-26.206171225249737,-9.163028736801477
2018-08-01,,,,8.719375714602858,,,,
2018-09-01,,,,21.417884515508394,,,,
2018-10-01,34.39693690329242,44.95991175365197,-10.562974850359554,22.074597505823164,19.500923272519554,30.06389812287911,34.39693690329242,19.500923272519554
2018-11-01,33.99123837837026,43.61874139707994,-9.627503018709668,19.2195155638879,17.372667714871465,27.00017073358114,33.99123837837026,17.372667714871465
2018-12-01,26.481420113894558,35.07659487383592,-8.59517475994136,16.280049762448478,-1.0322998347069101,7.562874925234451,26.481420113894558,-1.0322998347069101
2019-01-01,50.3157667688742,60.17429858559674,-9.858531816722538,14.192869331246122,17.36805979459498,27.22659161131752,50.3157667688742,17.36805979459498
2019-02-01,52.50976196820233,63.21817774554034,-10.708415777338004,10.501956730350727,15.786993688965934,26.49540946630394,52.50976196820233,15.786993688965934
2019-03-01,34.43422360781685,45.474788752089964,-11.040565144273112,8.430522592800564,3.084925151187401,14.125490295460512,34.43422360781685,3.084925151187401
2019-04-01,-14.319927149884368,-2.626699593548757,-11.69322755633561,4.952393610406984,-20.39750483275351,-8.704277276417898,-14.319927149884368,-20.39750483275351
2019-05-01,-23.924817326269817,-10.627758360631816,-13.29705896563799,4.659559973176102,-18.928952227716067,-5.631893262078078,-23.924817326269817,-18.928952227716067
2019-06-01,-19.228949014874377,-4.086342410245359,-15.142606604629018,8.519459773775077,-33.079276270239355,-17.936669665610335,-19.228949014874377,-33.079276270239355
