mascon,year,all_field_km2,ag_km2,crop_km2,irr_km2,irr_crop_km2,mascon_km2,all_field_frac_pct,ag_frac_pct,crop_frac_pct,irr_frac_pct,irr_crop_frac_pct
15,2019,119.51937360663005,105.27484304762105,103.93655625881141,105.27484304762105,103.93655625881141,12390.17,0.9646306193266925,0.8496642342084173,0.8388630362522178,0.8496642342084173,0.8388630362522178
15,2020,130.81132219799764,116.23379237067746,115.29457572527029,116.23379237067746,115.29457572527029,12390.17,1.0557669684757969,0.9381129748072662,0.9305326377706706,0.9381129748072662,0.9305326377706706
15,2021,137.25553581655953,121.83839920875629,120.70335608789418,121.83839920875629,120.70335608789418,12390.17,1.1077776642012138,0.9833472761774559,0.9741864404434658,0.9833472761774559,0.9741864404434658
15,2022,136.8009867693162,121.71311533333737,120.52245926339504,121.51758147020632,120.32692540026399,12390.17,1.1041090378042933,0.9823361207581282,0.9727264376791847,0.9807579837097176,0.9711483006307742
15,2023,140.00540182252635,123.66040728970155,122.92437898777538,123.58486412770893,122.84883582578276,12390.17,1.1299715970202697,0.998052547218493,0.9921121258850797,0.9974428448335166,0.9915024235001033
16,2014,515.6088468284798,253.16186883040842,234.678681898221,253.16186883040842,234.678681898221,12383.61,4.163639252435113,2.044330117230827,1.8950748763746676,2.044330117230827,1.8950748763746676
16,2016,535.4606470233902,266.63181166403604,255.58999984207372,266.63181166403604,255.58999984207372,12383.61,4.323946305022446,2.1531024609466547,2.063937735782003,2.1531024609466547,2.063937735782003
16,2018,537.7296506013743,267.7272868471396,257.1337068990016,255.7301933674832,245.13661341934522,12383.61,4.342268939359155,2.161948630868863,2.0764034631177952,2.065069825095293,1.9795246573442253
16,2019,544.453384224687,268.9542952001834,256.8768335722955,258.56213106534807,247.96684220969536,12383.61,4.396564363902667,2.171856956091022,2.0743291622741307,2.087938259242241,2.002379291738801
16,2020,550.2157279800135,270.756931277854,250.7487336959024,245.74663442704338,229.19733305612385,12383.61,4.443096382880384,2.1864135843898023,2.0248435932325255,1.9844506927062737,1.8508119446278093
16,2021,563.7421744837774,273.146547800652,248.53804021319993,246.566500900847,228.1556183385156,12383.61,4.552325004451669,2.20571019113693,2.006991823977014,1.9910712700161501,1.8423999006631797
16,2022,560.7740567270308,272.6689881424276,253.1031865477051,253.83959765902094,234.27379606429838,12383.61,4.528356890495024,2.2018538063006474,2.043856246665593,2.0498029060913656,1.891805346456311
16,2023,577.4755736336998,272.89547658177617,245.94937860008375,250.9149452307139,230.38593376042965,12383.61,4.663224807900925,2.203682743414692,1.9860878903654406,2.0261857829075196,1.8604101208002322
17,2014,4600.268890019939,3682.954561399023,3154.1941196290036,3682.954561399023,3154.1941196290036,12383.61,37.14804398733438,29.74055676332687,25.470715886797173,29.74055676332687,25.470715886797173
17,2016,4698.404511178332,3748.123901730671,3328.625299092888,3681.3102857066738,3261.8116830688905,12383.61,37.94050774514323,30.266811549545494,26.879280751678127,29.72727892518154,26.339748127314174
17,2018,4121.513737851279,3766.705530041474,3390.1685365823446,3578.3504563875786,3201.81346292845,12383.61,33.28200531065884,30.416861723208935,27.376254069551162,28.89585877129188,25.85525111763411
17,2019,4103.45472741448,3767.8299953591923,3468.9837438810528,3468.4022553176947,3169.5560038395547,12383.61,33.13617537547193,30.42594199396777,28.012701820237012,28.008006189775795,25.594766016045035
17,2020,4149.5844172108245,3766.2464737300797,3364.3271003996642,3535.0804352497807,3133.161061919365,12383.61,33.50868137167453,30.413154756408506,27.16757957009034,28.54644514200448,25.300869955686302
17,2021,4150.659808369825,3764.8347389553264,3275.7567429117194,3633.650680896547,3144.6475685468067,12383.61,33.51736535929204,30.401754730287262,26.452357131012032,29.342418575007986,25.39362567576665
17,2022,4147.898418263067,3764.0372149250065,3236.0816064187384,3626.147737036954,3098.192128530686,12383.61,33.4950666103266,30.395314572447017,26.131972877204127,29.28183087998535,25.01848918474246
17,2023,4155.484035595109,3769.792021934578,3398.2935180471304,3547.716689057711,3176.2181851702635,12383.61,33.55632190932296,30.441785730772995,27.441864836240242,28.64848528868166,25.64856439414891
18,2014,4592.821291598306,3980.166138629725,3568.6645690976316,3980.166138629725,3568.6645690976316,12383.61,37.087903217222646,32.14059663240142,28.817643393950807,32.14059663240142,28.817643393950807
18,2016,5055.191848982964,4107.727622529483,3539.6910550142475,4068.8056980227275,3500.7691305074923,12383.61,40.82163318275498,33.1706798141211,28.583676771266596,32.85637788999111,28.269374847136596
18,2018,4883.9632316196985,4108.6935633037965,3607.3192809609345,4039.542118665857,3538.167836322995,12383.61,39.43892961438303,33.17847996911883,29.129787525292983,32.62006893519625,28.57137649137041
