mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate,depletion_2002_2026_cm,volume_km3_per_yr
9141,29.0,44.14012739999998,Saudi Arabia,12406.28,0.939365466894766,-0.6271955485522558,2.8278597711122585e-23,0.3633343661404854,1.3786182786523091,0.7569233933300399,-0.6036933450787711,-1.5116661583332638,1.6322194117560018,0.0009795990055071,108.80165671502864,0.2917867343084878,-0.6589553895524447,1.05063786098849,40.5461156019994,2.5287755420619966,0.6336293246580985,1.1213139439518118,254,True,True,True,True,-15.00251752136996,-0.07781163590092881
9284,23.0,44.048338400000006,Saudi Arabia,12393.41,1.0,-0.6270624332890187,1.9217680085883105e-72,0.1640884334972475,0.7624673857151724,0.6387827228361576,-0.6506927407756877,-0.4366486686583331,-0.07333567619096,0.8089929203314665,119.3251420390637,0.2685541772644976,-0.6197863110859377,0.9883964948036884,50.64345253941616,1.8159706456471567,0.3512872377878472,0.542483059745482,254,True,True,True,True,-14.999333404273328,-0.07771441831348457
9324,21.0,47.67857140000001,Saudi Arabia,12384.43,1.0,-0.6173523867589158,1.3091789283940148e-76,0.1812234829216465,0.8336369793613306,0.6721348595135533,-0.7132016389831227,-0.3797627635990652,0.9202491692011052,0.005254844314405,66.08538300730288,0.1713114875783789,-0.6278812168863449,1.0170548139980558,45.38458489659626,1.8904204999005647,0.2945782393088414,0.9052228360565618,254,True,True,True,True,-14.767069091273267,-0.07645557419148721
9338,20.0,45.2662722,Saudi Arabia,12392.71,1.0,-0.6117466893843528,3.5536506501279307e-79,0.1442991108633577,0.969150871422385,0.7246864982504081,-0.5972627387134947,-0.7350758138367731,0.051485022637958,0.8818889986132441,55.219031968930125,0.3068688689516758,-0.6120052564956959,1.000422670225814,37.90178088832064,1.8282601978678863,0.2629878347675006,0.3336085470683272,254,True,True,True,True,-14.632980810073722,-0.07581199315000363
9340,20.0,47.396449700000005,Saudi Arabia,12392.71,1.0,-0.6049887347057681,1.286555055914053e-88,0.2451884217505507,0.824112621312084,0.6884903382980395,-0.6828295008141363,-0.643799728444403,1.2617099248172443,6.457279514771002e-05,68.54386139661074,0.1144390867413218,-0.6073344935016187,1.0038773594635468,41.08201792900344,1.782113893860594,0.2320132844124146,0.6794368751399361,254,True,True,True,True,-14.471330534161973,-0.07497449942475519
9306,22.0,48.10810810000001,Saudi Arabia,12409.39,1.0,-0.5919452042194634,3.794677808036271e-53,0.1015835962039144,0.909363490867554,0.6400687295549718,-0.7153398441617252,-0.2397413303877467,1.0871384330811429,0.0022003863973896,67.18908913976824,0.1971489974410671,-0.5957059628357517,1.0063532208547026,46.75554416218242,2.141151926991269,0.4164480219509168,0.7919217631022485,254,True,True,True,True,-14.159329284929566,-0.07345678897788965
9304,22.0,45.9459459,Saudi Arabia,12409.39,1.0,-0.5884043470989565,8.329635029724268e-65,0.0683060036420904,0.7875204887396298,0.6517075754685592,-0.624114700308665,-0.2726825716062813,-0.1658927969983316,0.6241539457890748,80.36077859268215,0.2761779104418787,-0.5882015919201932,0.999655415226344,44.09100433604644,1.9867940376631708,0.3480271990646149,0.7614120751666041,254,True,True,True,True,-14.074631982607041,-0.07301739020846319
9170,27.0,36.5625,Saudi Arabia,12404.16,0.9424047402999746,-0.5806261952107281,3.993707212834859e-64,0.3919362521219049,1.2244144340786307,0.7225997741180867,-0.6450929052416547,-0.5617766668445406,0.9102712799070156,0.0110283368697422,46.44779450636027,0.2523403047970362,-0.5956783653679616,1.025924028714844,37.21423840867777,1.907284265866032,0.3281915950106361,1.3395447576637018,254,True,True,True,True,-13.888578589440618,-0.07202180225585106
9322,21.0,45.5357143,Saudi Arabia,12384.43,1.0,-0.5722271748554868,2.816300121978193e-74,0.0038184045729519,0.8666155277305639,0.6852136053423954,-0.5762179292693005,-0.3992379932108602,-0.3268651215623289,0.3281068900542583,55.44169218434641,0.3162854699428439,-0.5722227649114896,0.999992293368454,37.51325805443417,1.8667988259490704,0.2818799700741018,0.5932229952165485,254,True,True,True,True,-13.687674022543245,-0.07086707391095537
9354,19.0,46.05882350000002,Saudi Arabia,12397.11,1.0,-0.5700232559693602,2.129869826561609e-51,0.2368783236079502,1.0504085953175606,0.7392884728257081,-0.6095387845423293,-0.9606736419139628,1.444294279534709,0.000175257371843,72.748658740893,0.1448133738101399,-0.5743130621842677,1.007525668768746,32.66597603090573,2.019145683808711,0.3913753973300295,0.1242932120398934,254,True,True,True,True,-13.634956282787098,-0.07066641006810315
