mascon_id,lat_center,lon_center,lon_center_0_360,lat_span_deg,lon_span_deg,area_km2,gsfc_location_code,gsfc_basin_code,country_of_center,frac_area_land,frac_area_arabian_peninsula,on_arabian_peninsula,leakage_2sigma_cm,leakage_trend_uncert_cm_per_yr,mean_noise_2sigma_cm,series_std_cm,signal_variance_cm2,noise_variance_cm2,variance_snr,n_months_observed,trend_cm_per_yr,trend_p_value,significant_decline,trend_leakage_uncert_cm_per_yr,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,p_grace_only,p_gracefo_only,intermission_step_cm,intermission_step_se_cm,intermission_step_p,trend_with_step_term_cm_per_yr,annual_amplitude_cm,semiannual_amplitude_cm,residual_sd_cm,noise_sd_cm,residual_over_noise_sd,residual_lag1_autocorr,chirps_mean_annual_precip_mm,chirps_annual_cv,chirps_cells,precip_adjusted_trend_cm_per_yr,precip_adjusted_p_value,fraction_unexplained_by_precip,precip_explained_trend_cm_per_yr
9128,32.0,47.80327869999999,47.8032787,1.0,1.1803279,12380.52,80,6004,Iran,1.0,0.0,False,2.0993641890548305,-0.0837127008256228,2.080162405328824,7.26940159497186,52.84419954897943,1.1196610991868925,46.19660224630055,254,-0.3627824751531951,0.0156475090543381,True,0.0837127008256228,-0.7855177762809085,-1.4462802393345715,0.0086693801625696,0.002862771006895,8.84990089447688,0.9591943161493612,1.2971014097398119e-17,-0.8708479487649647,7.536124711365255,0.2839764477802458,4.256891617416784,1.0400812026644115,4.092845449481981,0.8509662471478986,,,0,,,,
9129,32.0,48.9836066,48.9836066,1.0,1.1803279,12380.52,80,6004,Iran,1.0,0.0,False,2.6030841128739723,-0.1276985786549345,2.18976257374879,7.884678606272081,62.16815672420464,1.2407553625276837,49.10508807921235,254,-0.2006119689594019,0.2347408346647325,False,0.1276985786549345,-0.8954945300078272,-0.6763581766129563,0.0137595979994222,0.1626966190221799,11.574087481459232,1.021264989690324,3.0009082170036625e-24,-0.8650707361261087,8.60594724971328,0.4246668268915977,4.818839571164826,1.0948812868743951,4.401243887290627,0.8682956848343681,,,0,,,,
9130,32.0,50.16393440000002,50.1639344,1.0,1.1803279,12380.52,80,6004,Iran,1.0,0.0,False,2.5764430838252763,-0.2585426724725859,2.0746971575248683,8.021886508882508,64.3506631613912,1.1137854168143444,56.776535937638094,254,-0.0491101837727612,0.8019413631721837,False,0.2585426724725859,-0.9495650134425055,0.2010239955501696,0.011934994690417,0.6535555376774371,12.99475390512833,1.0477934596158347,8.821164393413145e-28,-0.7951282325621856,8.703802826087955,0.681181173308781,5.1083350221569,1.0373485787624337,4.924415116325884,0.8929080533500603,,,0,,,,
9131,32.0,51.3442623,51.3442623,1.0,1.1803279,12380.52,80,6004,Iran,1.0,0.0,False,2.061217747721215,-0.4103771630590142,1.9771964957768235,7.437516483415579,55.31665144107845,1.0115602789481437,53.68448355702407,254,-0.0521058446868822,0.7832232931528857,False,0.4103771630590142,-0.9758473433063832,0.7199940867839525,0.0019271220900964,0.0326047289647545,12.153891858855598,1.0007167295418875,6.3301226792344575e-27,-0.7498507004907973,7.931182409517254,0.7459452084251793,4.840298096112737,0.988598247888412,4.896122470833153,0.8965364814748219,,,0,,,,
9132,31.0,43.8311688,43.8311688,1.0,1.1688312,12393.06,80,6004,Iraq,1.0,0.0,False,1.17505537968115,-0.8348776715624862,1.5304623503287256,3.171351071249348,10.057467617114389,0.6060903983933914,15.594005850900231,254,-0.035683932499438,0.6962666218932415,False,0.8348776715624862,0.069590692932579,-1.6820052799947178,0.460591947303511,9.877332830253832e-11,2.147732876800984,0.7672990524293548,0.0055294063096149,-0.1589834964442116,1.333999243877703,0.7133698988328125,2.982829707929179,0.7652311751643627,3.8979458818944512,0.8414181958403756,92.2887518407515,0.3091038011241995,4,-0.0663056444056694,0.4707484771940256,1.858137255660196,0.0306217119062314
9133,31.0,45.0,45.0,1.0,1.1688312,12393.06,80,6004,Iraq,1.0,0.0,False,1.267548947609617,-0.8011725041548512,1.565649713223625,3.4424714634021285,11.850609776337992,0.6342804255930033,17.68354957550296,254,0.0293342433181198,0.7556950440659902,False,0.8011725041548512,0.1081753367301225,-1.6063713386413374,0.3133219427641756,4.154795130880438e-09,2.512865416051858,0.7832370055124377,0.0015117669396448,-0.1149272770030624,2.108778733733106,0.7019764025111156,3.0594387684586337,0.7828248566118123,3.9082034028663326,0.8432025209076055,104.68794002899811,0.3336589218184265,4,0.0237274874063766,0.8090626188844106,0.8088665233004362,0.0056067559117431
9134,31.0,46.1688312,46.1688312,1.0,1.1688312,12393.06,80,6004,Iraq,1.0,0.0,False,1.3365589137293508,-0.6614316592022078,1.5661589834735663,3.971317322158248,15.771361273274156,0.6346931267019438,23.848797961980285,254,0.0053544954593292,0.954743187934466,False,0.6614316592022078,0.0044477402335703,-1.484035535103797,0.9715074964924436,1.0238915185465196e-05,3.3903353693348928,0.7861765634216666,2.3352919275564524e-05,-0.1892818474401565,3.427047526700174,0.6718060545958076,3.120082907011504,0.7830794917367828,3.9843757114510927,0.8383280059585174,119.70891383418348,0.279362804117498,6,0.0389426065473477,0.7255768496017687,7.272880674405582,-0.0335881110880185
9135,31.0,47.337662300000005,47.3376623,1.0,1.1688312,12393.06,80,6004,Iraq,1.0,0.0,False,1.614619902565573,-0.4833894635493611,1.610257455815936,4.901364250147025,24.02337151261931,0.6709385422537975,34.80562152819645,254,-0.0525601901632928,0.5853598070991242,False,0.4833894635493611,-0.2081978632407866,-1.229252399032918,0.1846316256944293,0.0022560474480955,5.044155247091858,0.7987047354931968,1.2434935405769935e-09,-0.3421409611959269,5.10758800078008,0.497080738785803,3.2943838246828063,0.8051287279079682,4.091747953451957,0.8272219962319634,136.63509765038424,0.2828555295611049,4,0.0623316656340559,0.5028689200605427,-1.1859102001040192,-0.1148918557973487
9136,31.0,48.506493500000005,48.5064935,1.0,1.1688312,12393.06,80,6004,Iran,0.9984857932090722,0.0,False,2.231559240844613,-0.3036098647427827,1.8870410160995343,6.149224251672076,37.81295889735201,0.9214139503499852,40.0379709174029,254,-0.115397689521008,0.2957059336888845,False,0.3036098647427827,-0.5026508301540336,-0.811551578943853,0.0181407466151377,0.0651821374832616,7.480563293123831,0.8715149057061892,1.042144069555549e-15,-0.5448506266466318,6.760610494240596,0.3056091797858757,3.800507690248017,0.9435205080497668,4.028007507863895,0.8217372921925584,156.61956733611686,0.2887149316450818,4,-0.0070087192215662,0.9466695575825166,0.0607353513805868,-0.1083889702994417
9137,30.0,44.56591639999999,44.5659164,1.0,1.1575563,12401.62,80,6004,Iraq,1.0,0.0242311796369399,False,1.1913646422063249,-0.879412787525878,1.5447036540829258,2.810865372519779,7.900964142430756,0.6174224989061641,11.796689716406894,254,0.000577270420407,0.993260411006223,False,0.879412787525878,0.0696195418287602,-1.453969078389027,0.2802975835858752,4.05324734652566e-13,2.2335119640350465,0.6636756862576558,0.0008862036076188,-0.1276467998099406,1.3475767882597431,0.6988486156313726,2.597610843131567,0.7723518270414625,3.363248136645009,0.7935234356853953,95.75496981531614,0.2866037986985564,4,-0.0350432915550355,0.6449129319720152,-60.705157091416815,0.0356205619754425
