mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate
9158,30.0,37.6205788,Saudi Arabia,12401.62,0.7218312763440606,-1.868609862441684,5.970060827019593e-82,0.7462067658282524,1.3348564881414078,0.8292351689213654,-1.8378918648345248,-2.340841564418102,0.5938835695250306,0.1763002979719407,87.24386455777415,0.2028128697638503,-1.8677249506004137,0.999526433067139,257.4340893550856,2.028710294199164,0.4613604401579252,0.927820888978459,254,True,True,True,True
9159,30.0,38.77813499999999,Saudi Arabia,12401.62,1.0,-1.7872176434787246,9.361682930039724e-66,0.6425106834718392,1.3700115138210889,0.7919713512106505,-1.7507487033113227,-2.3681033855907665,0.7604633751095258,0.0946070706852307,107.2946984699835,0.3346374969175401,-1.7857857784888918,0.9991988300948922,259.31454499658054,2.2024943207592265,0.5279504324536002,1.3035694350646534,254,True,True,True,True
9160,29.0,37.2611465,Saudi Arabia,12406.28,1.0,-1.733814277367227,1.331411826734307e-110,0.6054096664347705,1.3837977967957849,0.8438050665922306,-1.7182896457841617,-1.927378179430874,0.1943972007935484,0.6313633670922056,66.09416051812588,0.2278478467216367,-1.732400785228628,0.9991847499717528,214.09000168153136,1.8362186791814687,0.3406152566745674,0.5549158171158888,254,True,True,True,True
9161,29.0,38.40764329999999,Saudi Arabia,12406.28,1.0,-1.8399366579852348,2.511382118020276e-101,0.6663206856953455,1.344747957554592,0.8052204289004886,-1.8232230431035288,-2.1199458869461862,0.3765387530978858,0.3574987635505426,97.06986873257904,0.2953689669143008,-1.838584390756772,0.999265046857676,264.37175339003693,1.9447171928994431,0.3870617683464753,0.77391765054573,254,True,True,True,True
9162,32.0,36.0,Jordan,12380.52,0.0,-1.0134368413282715,8.072961764687983e-41,0.0040158598403008,1.522449264233978,0.911610944440466,-0.965177666910172,-1.664603863673911,0.753924508506172,0.1304837372942603,,,,,67.54651053073798,2.0958490807189336,0.5669700160397448,2.1914418146908123,254,True,True,False,False
9163,31.0,35.64935059999999,Jordan,12393.06,0.0,-1.3375256574076428,2.1761999704396663e-56,0.348209011577088,1.435871185467756,0.91972126940969,-1.2732615502471245,-1.9314292284926284,0.3685443869915354,0.4499346299137451,158.68369686882943,0.1424562394856676,-1.3352040654601438,0.9982642636164464,109.50919264731613,2.0289906510359743,0.5177536494662469,1.2856801078732225,254,True,True,True,False
9164,30.0,35.30546620000001,Jordan,12401.62,0.0,-1.3803746280478966,4.067425303925244e-73,0.4253160905726961,1.4546698662753412,0.921592487840661,-1.3318128191741423,-1.7796150174069147,0.1501604258183399,0.7406658820551381,91.04157589612744,0.1979559211600605,-1.3804988720145546,1.0000900074256174,114.861479819534,1.8824233064691285,0.4417673468231221,0.2768961026071157,254,True,True,True,False
9166,29.0,34.96815290000001,Saudi Arabia,12406.28,0.4900991144155306,-1.1418323660586227,7.792054872949117e-81,0.2495308835830941,1.4686350847568648,0.8821497324225449,-1.1180879426158337,-1.3596951825178722,0.1239483065092601,0.768765021044786,52.4575203738641,0.1440384281621952,-1.141667275613096,0.9998554162148192,86.92728881229034,1.8274524672544403,0.3747769044593496,0.8180960795194074,254,True,True,True,False
9167,29.0,36.1146497,Saudi Arabia,12406.28,0.8179233516955893,-1.4879308840191556,3.250490254734952e-102,0.4467786365649754,1.4856543272187694,0.8829609431185211,-1.473098931005285,-1.6441973141015434,0.1209938154188922,0.7708635460532538,48.24633994564525,0.1741529758997669,-1.4887048937940734,1.0005201920218412,145.12787008707116,1.7990493525726694,0.3379078977138191,0.809853519571083,254,True,True,True,True
9168,28.0,35.7728707,Saudi Arabia,12407.1,0.9159738422376812,-0.9965850353131352,8.06451337190093e-88,0.0402636205085881,1.330648761776196,0.7751851781050954,-1.018464579476308,-1.094685665558386,0.5408581637959021,0.1506549854968422,125.94399760797388,0.1637597821271519,-1.0026421066538544,1.0060778269049726,87.14335557148664,1.8599741784589268,0.3331313411063956,1.2939358989335077,254,True,True,True,True
9169,28.0,36.9085174,Saudi Arabia,12407.1,1.0,-1.210261528190575,6.760314325781029e-103,0.1293924695928581,1.3029247203850696,0.7906506599523577,-1.2189559752156598,-1.281046781587365,0.2794981710812407,0.4537937446417102,51.49455422202966,0.2616584398038624,-1.2096908423351185,0.9995284607151728,120.77786425997895,1.8052691462049624,0.3127218016577819,0.9521604316888672,254,True,True,True,True
9170,27.0,36.5625,Saudi Arabia,12404.16,0.9424047402999746,-0.5806261952107281,3.993707212834859e-64,0.3919362521219049,1.2244144340786307,0.7225997741180867,-0.6450929052416547,-0.5617766668445406,0.9102712799070156,0.0110283368697422,46.44779450636027,0.2523403047970362,-0.5956783653679616,1.025924028714844,37.21423840867777,1.907284265866032,0.3281915950106361,1.3395447576637018,254,True,True,True,True
9171,27.0,37.6875,Saudi Arabia,12404.16,1.0,-0.7494548618533039,1.1023402043314688e-80,0.3266586524206122,1.340315147413446,0.7545151134685827,-0.7824017763276314,-0.7239732674140036,0.4209356807701978,0.2443366175481588,55.86528348158026,0.252376519434486,-0.7546393398282243,1.0069176654109626,52.50585672816323,1.8346556725016387,0.3041609468285085,0.6211765280991047,254,True,True,True,True
9172,26.0,37.3374613,Saudi Arabia,12397.52,0.9689842980811154,-0.1622304756513587,1.4512192895658704e-13,0.7839220849030158,1.3584493688325443,0.7533994005792221,-0.2511015856227571,0.0466439239746581,0.8556213324633669,0.0259005413345939,38.68702180108812,0.2680809900394138,-0.1747957886599515,1.07745346833351,7.350526515736242,1.958961365052628,0.3711034597799849,1.4254774164138038,254,True,False,True,False
9173,26.0,38.4520124,Saudi Arabia,12397.52,1.0,-0.3925083475789027,6.693490665579088e-48,0.6320261597706407,1.3698713499395414,0.7892145201545502,-0.4446939961739107,-0.2929760251952834,0.5626555147491107,0.1309174708024881,53.687743844348006,0.2746087978667926,-0.3987774633369297,1.0159719297607213,15.483987501268302,1.8087409373898808,0.2960399452536959,0.8200762212424825,254,True,False,True,False
